Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
3,23.850,-0.9719,-8.322487,0.130176,-0.068836
3,23.900,-1.0269,-8.330326,0.136830,-0.067005
3,23.950,-1.0014,-8.336105,0.142669,-0.065020
3,24.000,-1.0483,-8.343887,0.149710,-0.063202
3,24.050,-1.0523,-8.349037,0.155275,-0.061188
3,24.100,-1.0770,-8.356304,0.162281,-0.059423
3,24.150,-1.1179,-8.363686,0.168507,-0.057499
3,24.200,-1.1037,-8.370152,0.174884,-0.055584
3,24.250,-1.1565,-8.377190,0.181510,-0.053772
3,24.300,-1.1354,-8.382626,0.187441,-0.051786
3,24.350,-1.1837,-8.390350,0.194276,-0.049974
3,24.400,-1.1757,-8.396473,0.199976,-0.047955
3,24.450,-1.2171,-8.404484,0.207098,-0.046230
3,24.500,-1.2550,-8.410606,0.213087,-0.044260
3,24.550,-1.2508,-8.417301,0.219773,-0.042450
3,24.600,-1.3016,-8.424397,0.226359,-0.040564
3,24.650,-1.2812,-8.430634,0.232358,-0.038591
3,24.700,-1.3362,-8.438473,0.239007,-0.036732
3,24.750,-1.3247,-8.444366,0.244851,-0.034714
3,24.800,-1.3683,-8.451633,0.251899,-0.032873
3,24.850,-1.3937,-8.457527,0.257635,-0.030779
3,24.900,-1.4034,-8.465137,0.264558,-0.028877
3,24.950,-1.4539,-8.472862,0.271030,-0.026911
3,25.000,-1.3392,-8.475037,0.274955,-0.024559
3,25.050,-0.8990,-8.461475,0.267684,-0.021788
3,25.100,-0.8064,-8.453465,0.261378,-0.019836
3,25.150,-0.6790,-8.445568,0.254039,-0.018143
3,25.200,-0.5898,-8.439045,0.248338,-0.017092
3,25.250,-0.5222,-8.431149,0.241435,-0.016031
3,25.300,-0.4243,-8.423080,0.234877,-0.015326
3,25.350,-0.3985,-8.416901,0.228779,-0.014866
3,25.400,-0.3077,-8.409462,0.222030,-0.014431
3,25.450,-0.2883,-8.403511,0.216216,-0.014380
3,25.500,-0.2128,-8.394985,0.209158,-0.014242
3,25.550,-0.1847,-8.388920,0.203667,-0.014469
3,25.600,-0.1337,-8.381367,0.196635,-0.014572
3,25.650,-0.0661,-8.374958,0.190376,-0.014910
3,25.700,-0.0660,-8.368549,0.184028,-0.015388
3,25.750,-0.0009,-8.360424,0.177434,-0.015869
3,25.800,-0.0058,-8.354988,0.171538,-0.016665
3,25.850,0.0508,-8.347435,0.164335,-0.017260
3,25.900,0.0435,-8.342457,0.158940,-0.018301
3,25.950,0.0952,-8.334217,0.151714,-0.019106
3,26.000,0.1377,-8.327408,0.145854,-0.020241
3,26.050,0.1329,-8.320999,0.139198,-0.021360
3,26.100,0.1820,-8.314018,0.132731,-0.022507
3,26.150,0.1683,-8.308411,0.126698,-0.023869
3,26.200,0.2127,-8.300056,0.119745,-0.025105
3,26.250,0.1923,-8.294621,0.114146,-0.026642
3,26.300,0.2337,-8.287296,0.106908,-0.027891
3,26.350,0.2483,-8.281689,0.101519,-0.029526
3,26.400,0.2556,-8.274136,0.094342,-0.030865
3,26.450,0.2912,-8.267555,0.088254,-0.032438
3,26.500,0.2750,-8.261032,0.081895,-0.033985
3,26.550,0.3144,-8.254223,0.074877,-0.035431
3,26.600,0.2882,-8.249130,0.069338,-0.037186
3,26.650,0.3238,-8.240719,0.062181,-0.038671
3,26.700,0.3189,-8.235283,0.056767,-0.040472
3,26.750,0.3398,-8.228130,0.049534,-0.042006
3,26.800,0.3737,-8.222008,0.043131,-0.043608
3,26.850,0.3479,-8.215885,0.037045,-0.045362
3,26.900,0.3863,-8.208447,0.030394,-0.046988
3,26.950,0.3599,-8.203011,0.024585,-0.048805
3,27.000,0.3949,-8.195801,0.017475,-0.050369
3,27.050,0.3723,-8.190422,0.012007,-0.052244
3,27.100,0.4068,-8.182526,0.004863,-0.053793
3,27.150,0.4245,-8.176460,-0.001074,-0.055605
3,27.200,0.4130,-8.170052,-0.007822,-0.057249
3,27.250,0.4460,-8.163128,-0.014237,-0.058924
3,27.300,0.4214,-8.156834,-0.020223,-0.060734
3,27.350,0.4565,-8.149223,-0.027380,-0.062319
3,27.400,0.4274,-8.144360,-0.032757,-0.064226
3,27.450,0.4637,-8.136921,-0.039987,-0.065775
3,27.500,0.4757,-8.130455,-0.045670,-0.067623
3,27.550,0.4690,-8.123474,-0.052539,-0.069279
3,27.600,0.5004,-8.116894,-0.058763,-0.071014
3,27.650,0.4778,-8.111572,-0.065054,-0.072815
3,27.700,0.5181,-8.103676,-0.072109,-0.074450
3,27.750,0.4865,-8.097839,-0.077575,-0.076420
3,27.800,0.5235,-8.090515,-0.084576,-0.078049
3,27.850,0.5141,-8.085537,-0.090103,-0.079994
3,27.900,0.5297,-8.078213,-0.097353,-0.081602
3,27.950,0.5564,-8.071346,-0.103282,-0.083462
3,28.000,0.5392,-8.064709,-0.109897,-0.085203
3,28.050,0.5804,-8.057671,-0.116711,-0.086855
3,28.100,0.5471,-8.052692,-0.122427,-0.088783
3,28.150,0.5885,-8.044624,-0.129384,-0.090403
3,28.200,0.5630,-8.039188,-0.134880,-0.092318
3,28.250,0.5960,-8.031464,-0.142077,-0.093914
3,28.300,0.6048,-8.025913,-0.147669,-0.095829
3,28.350,0.6053,-8.019047,-0.154701,-0.097422
3,28.400,0.6472,-8.010979,-0.161356,-0.099062
3,28.450,0.6156,-8.005428,-0.167270,-0.100912
3,28.500,0.6570,-7.998219,-0.174034,-0.102528
3,28.550,0.6294,-7.993355,-0.179674,-0.104376
3,28.600,0.6680,-7.985287,-0.186875,-0.105904
3,28.650,0.6779,-7.979164,-0.192581,-0.107740
3,28.700,0.6758,-7.971897,-0.199578,-0.109324
3,28.750,0.7050,-7.966003,-0.205562,-0.111021
3,28.800,0.6887,-7.960453,-0.212036,-0.112646
3,28.850,0.7276,-7.952728,-0.218849,-0.114162
3,28.900,0.7031,-7.946949,-0.224650,-0.115959
3,28.950,0.7408,-7.939224,-0.231694,-0.117447
3,29.000,0.7410,-7.933674,-0.237190,-0.119255
3,29.050,0.7543,-7.926807,-0.244289,-0.120665
3,29.100,0.7780,-7.920227,-0.250126,-0.122391
3,29.150,0.7709,-7.913246,-0.256792,-0.123903
3,29.200,0.8114,-7.906151,-0.263477,-0.125397
3,29.250,0.7876,-7.901058,-0.269456,-0.127050
3,29.300,0.8298,-7.893448,-0.276233,-0.128477
3,29.350,0.8162,-7.887268,-0.281963,-0.130144
3,29.400,0.8470,-7.879829,-0.288959,-0.131523
3,29.450,0.8688,-7.873821,-0.294767,-0.133118
3,29.500,0.8686,-7.867241,-0.301544,-0.134495
3,29.550,0.9103,-7.859974,-0.308040,-0.135933
3,29.600,0.8946,-7.853565,-0.314297,-0.137411
3,29.650,0.9436,-7.846527,-0.320951,-0.138699
3,29.700,0.9200,-7.841377,-0.326692,-0.140261
3,29.750,0.9724,-7.833424,-0.333849,-0.141438
3,29.800,0.9735,-7.827301,-0.339346,-0.142929
3,29.850,1.0091,-7.820148,-0.346439,-0.144115
3,29.900,1.0527,-7.813225,-0.352855,-0.145348
3,29.950,1.0434,-7.807159,-0.359023,-0.146643
4,30.000,0.9150,-7.805271,-0.361879,-0.148409
4,30.050,0.6286,-7.814770,-0.356131,-0.151035
4,30.100,0.4638,-7.824097,-0.348717,-0.153406
4,30.150,0.3834,-7.830162,-0.343123,-0.154840
4,30.200,0.2898,-7.838001,-0.335960,-0.156353
4,30.250,0.2014,-7.844868,-0.329721,-0.157400
4,30.300,0.1651,-7.852192,-0.323292,-0.158222
4,30.350,0.0861,-7.859516,-0.316800,-0.158829
4,30.400,0.0714,-7.865181,-0.310742,-0.159092
4,30.450,-0.0003,-7.873192,-0.303753,-0.159464
4,30.500,-0.0046,-7.878914,-0.298301,-0.159292
4,30.550,-0.0687,-7.886639,-0.291062,-0.159367
4,30.600,-0.1104,-7.892647,-0.285182,-0.159039
4,30.650,-0.1172,-7.899570,-0.278422,-0.158785
4,30.700,-0.1648,-7.906551,-0.272243,-0.158403
4,30.750,-0.1576,-7.912560,-0.266029,-0.157772
4,30.800,-0.2127,-7.920341,-0.258821,-0.157408
4,30.850,-0.1931,-7.925320,-0.253396,-0.156475
4,30.900,-0.2413,-7.933617,-0.246077,-0.155912
4,30.950,-0.2570,-7.939110,-0.240752,-0.154823
4,31.000,-0.2657,-7.945747,-0.233679,-0.154100
4,31.050,-0.3042,-7.952900,-0.227402,-0.153160
4,31.100,-0.2881,-7.959309,-0.221067,-0.152088
4,31.150,-0.3328,-7.966232,-0.214341,-0.151129
4,31.200,-0.3032,-7.970581,-0.208672,-0.149881
4,31.250,-0.3456,-7.978306,-0.201612,-0.148895
4,31.300,-0.3272,-7.984314,-0.196072,-0.147549
4,31.350,-0.3584,-7.991581,-0.188991,-0.146475
4,31.400,-0.3882,-7.997932,-0.182782,-0.145218
4,31.450,-0.3716,-8.004284,-0.176205,-0.143955
4,31.500,-0.4079,-8.011665,-0.169733,-0.142687
4,31.550,-0.3818,-8.017616,-0.163792,-0.141226
4,31.600,-0.4237,-8.024883,-0.156596,-0.139990
4,31.650,-0.3962,-8.029747,-0.151298,-0.138290
4,31.700,-0.4353,-8.038158,-0.144119,-0.136972
4,31.750,-0.4490,-8.044052,-0.138383,-0.135326
4,31.800,-0.4427,-8.050575,-0.131407,-0.133848
4,31.850,-0.4732,-8.057270,-0.125336,-0.132227
4,31.900,-0.4504,-8.063793,-0.118985,-0.130594
4,31.950,-0.4882,-8.071232,-0.112205,-0.129099
4,32.000,-0.4564,-8.075981,-0.106406,-0.127316
4,32.050,-0.4996,-8.083763,-0.099323,-0.125807
4,32.100,-0.5015,-8.089542,-0.093729,-0.123926
4,32.150,-0.5032,-8.096924,-0.086657,-0.122372
4,32.200,-0.5301,-8.102703,-0.080721,-0.120590
4,32.250,-0.5065,-8.108997,-0.074246,-0.118895
4,32.300,-0.5519,-8.116665,-0.067240,-0.117298
4,32.350,-0.5176,-8.122673,-0.061517,-0.115417
4,32.400,-0.5593,-8.130169,-0.054554,-0.113762
4,32.450,-0.5468,-8.135033,-0.049088,-0.111813
4,32.500,-0.5628,-8.142242,-0.041920,-0.110142
4,32.550,-0.5843,-8.149281,-0.036183,-0.108265
4,32.600,-0.5709,-8.155746,-0.029447,-0.106516
4,32.650,-0.6103,-8.162556,-0.022885,-0.104750
4,32.700,-0.5825,-8.168221,-0.016826,-0.102831
4,32.750,-0.6274,-8.176575,-0.009836,-0.101168
4,32.800,-0.5917,-8.181438,-0.004301,-0.099121
4,32.850,-0.6335,-8.189220,0.002888,-0.097435
4,32.900,-0.6495,-8.194771,0.008575,-0.095428
4,32.950,-0.6426,-8.202267,0.015498,-0.093645
4,33.000,-0.6791,-8.208961,0.021747,-0.091755
4,33.050,-0.6541,-8.214512,0.027990,-0.089815
4,33.100,-0.7011,-8.221550,0.034725,-0.088030
4,33.150,-0.6677,-8.227444,0.040531,-0.085972
4,33.200,-0.7141,-8.235168,0.047648,-0.084211
4,33.250,-0.7238,-8.240719,0.053265,-0.082142
4,33.300,-0.7249,-8.248100,0.060345,-0.080315
4,33.350,-0.7548,-8.254910,0.066236,-0.078314
4,33.400,-0.7426,-8.260746,0.072724,-0.076384
4,33.450,-0.7847,-8.267784,0.079507,-0.074516
4,33.500,-0.7562,-8.273964,0.085339,-0.072449
4,33.550,-0.8006,-8.281689,0.092227,-0.070585
4,33.600,-0.7897,-8.286896,0.097847,-0.068497
4,33.650,-0.8168,-8.294621,0.105120,-0.066675
4,33.700,-0.8419,-8.300915,0.110709,-0.064552
4,33.750,-0.8358,-8.307838,0.117548,-0.062672
4,33.800,-0.8820,-8.314819,0.124141,-0.060785
4,33.850,-0.8590,-8.320484,0.130082,-0.058731
4,33.900,-0.9097,-8.328838,0.137004,-0.056883
4,33.950,-0.8862,-8.333759,0.142675,-0.054771
4,34.000,-0.9311,-8.341370,0.149832,-0.052975
4,34.050,-0.9416,-8.347778,0.155347,-0.050859
4,34.100,-0.9529,-8.354931,0.162259,-0.049007
4,34.150,-0.9987,-8.361397,0.168698,-0.047100
4,34.200,-0.9788,-8.367748,0.174973,-0.045118
4,34.250,-1.0299,-8.375702,0.181630,-0.043219
4,34.300,-1.0072,-8.380508,0.187402,-0.041172
4,34.350,-1.0585,-8.388405,0.194455,-0.039339
4,34.400,-1.0438,-8.394699,0.200047,-0.037258
4,34.450,-1.0878,-8.402023,0.207115,-0.035465
4,34.500,-1.1230,-8.408146,0.213126,-0.033491
4,34.550,-1.1211,-8.415470,0.219760,-0.031597
4,34.600,-1.1715,-8.422966,0.226318,-0.029730
4,34.650,-1.1521,-8.428173,0.232325,-0.027725
4,34.700,-1.2055,-8.436069,0.239311,-0.025892
4,34.750,-1.1889,-8.442020,0.244788,-0.023809
4,34.800,-1.2389,-8.449287,0.251877,-0.021978
4,34.850,-1.2717,-8.455467,0.257847,-0.019976
4,34.900,-1.2720,-8.462906,0.264578,-0.018063
4,34.950,-1.3216,-8.470688,0.270854,-0.016073
4,35.000,-1.2148,-8.472691,0.274879,-0.013767
4,35.050,-0.8038,-8.459244,0.267483,-0.011166
4,35.100,-0.7162,-8.452721,0.261248,-0.009361
4,35.150,-0.5965,-8.444424,0.254169,-0.007862
4,35.200,-0.5010,-8.436642,0.248215,-0.006910
4,35.250,-0.4491,-8.429203,0.241344,-0.006012
4,35.300,-0.3532,-8.422337,0.234771,-0.005421
4,35.350,-0.3312,-8.416157,0.228772,-0.005133
4,35.400,-0.2465,-8.407288,0.222035,-0.004887
4,35.450,-0.2321,-8.402023,0.216324,-0.004997
4,35.500,-0.1587,-8.394299,0.209047,-0.004950
4,35.550,-0.1262,-8.388348,0.203672,-0.005379
4,35.600,-0.0854,-8.380394,0.196496,-0.005571
4,35.650,-0.0204,-8.373699,0.190290,-0.006086
4,35.700,-0.0235,-8.367863,0.183943,-0.006756
4,35.750,0.0420,-8.360024,0.177282,-0.007410
4,35.800,0.0308,-8.353844,0.171464,-0.008377
4,35.850,0.0867,-8.346920,0.164228,-0.009167
4,35.900,0.0837,-8.341370,0.158907,-0.010397
4,35.950,0.1250,-8.333416,0.151902,-0.011436
4,36.000,0.1674,-8.326721,0.145653,-0.012672
4,36.050,0.1556,-8.321056,0.139231,-0.013971
4,36.100,0.2031,-8.312874,0.132639,-0.015272
4,36.150,0.1838,-8.307209,0.126714,-0.016815
4,36.200,0.2287,-8.299828,0.119356,-0.018082
4,36.250,0.2057,-8.295021,0.114134,-0.019793
4,36.300,0.2442,-8.286839,0.106995,-0.021214
4,36.350,0.2669,-8.280830,0.101222,-0.022886
4,36.400,0.2606,-8.274307,0.094285,-0.024416
4,36.450,0.2947,-8.266983,0.088081,-0.025999
4,36.500,0.2745,-8.261433,0.081910,-0.027742
4,36.550,0.3125,-8.253994,0.074905,-0.029263
4,36.600,0.2855,-8.248329,0.069354,-0.031109
4,36.650,0.3244,-8.240490,0.062272,-0.032698
4,36.700,0.3272,-8.235111,0.056691,-0.034542
4,36.750,0.3318,-8.227901,0.049588,-0.036184
4,36.800,0.3557,-8.221664,0.043730,-0.037994
4,36.850,0.3405,-8.215714,0.036999,-0.039709
4,36.900,0.3807,-8.208847,0.030138,-0.041359
4,36.950,0.3496,-8.202381,0.024532,-0.043301
4,37.000,0.3842,-8.195229,0.017469,-0.044966
4,37.050,0.3714,-8.190250,0.012016,-0.046879
4,37.100,0.3929,-8.182240,0.004844,-0.048536
4,37.150,0.4079,-8.176517,-0.000869,-0.050419
4,37.200,0.4000,-8.170052,-0.007644,-0.052151
4,37.250,0.4376,-8.162212,-0.014538,-0.053799
4,37.300,0.4043,-8.156719,-0.020269,-0.055744
4,37.350,0.4448,-8.149567,-0.027237,-0.057421
4,37.400,0.4152,-8.144073,-0.032732,-0.059355
4,37.450,0.4489,-8.135948,-0.040082,-0.061003
4,37.500,0.4646,-8.130741,-0.045704,-0.062908
4,37.550,0.4543,-8.123932,-0.052504,-0.064688
4,37.600,0.4909,-8.116550,-0.058899,-0.066471
4,37.650,0.4654,-8.110542,-0.065184,-0.068356
4,37.700,0.5026,-8.103733,-0.072068,-0.070049
4,37.750,0.4718,-8.098183,-0.077590,-0.072079
4,37.800,0.5128,-8.090115,-0.084763,-0.073769
4,37.850,0.5148,-8.084908,-0.090289,-0.075771
4,37.900,0.5150,-8.078213,-0.097357,-0.077486
4,37.950,0.5429,-8.071289,-0.103347,-0.079355
4,38.000,0.5255,-8.064766,-0.109945,-0.081169
4,38.050,0.5617,-8.057728,-0.116618,-0.082924
4,38.100,0.5312,-8.052692,-0.122448,-0.084877
4,38.150,0.5710,-8.044224,-0.129488,-0.086538
4,38.200,0.5522,-8.039131,-0.134911,-0.088526
4,38.250,0.5738,-8.031921,-0.142142,-0.090181
4,38.300,0.5908,-8.025742,-0.147801,-0.092093
4,38.350,0.5812,-8.018589,-0.154686,-0.093822
4,38.400,0.6215,-8.011723,-0.161341,-0.095505
4,38.450,0.5902,-8.006001,-0.167273,-0.097359
4,38.500,0.6310,-7.997990,-0.174157,-0.098991
4,38.550,0.6028,-7.993240,-0.179782,-0.100920
4,38.600,0.6376,-7.985630,-0.186950,-0.102497
4,38.650,0.6366,-7.979622,-0.192402,-0.104387
4,38.700,0.6474,-7.972527,-0.199494,-0.105947
4,38.750,0.6844,-7.965488,-0.206044,-0.107607
4,38.800,0.6573,-7.959938,-0.212010,-0.109392
4,38.850,0.6988,-7.953129,-0.218835,-0.110964
4,38.900,0.6721,-7.947521,-0.224540,-0.112782
4,38.950,0.7126,-7.939224,-0.231724,-0.114281
4,39.000,0.6989,-7.934704,-0.237125,-0.116137
4,39.050,0.7248,-7.927094,-0.244317,-0.117599
4,39.100,0.7575,-7.919712,-0.250478,-0.119236
4,39.150,0.7386,-7.914047,-0.256896,-0.120846
4,39.200,0.7818,-7.906952,-0.263387,-0.122366
4,39.250,0.7557,-7.900715,-0.269392,-0.124067
4,39.300,0.8030,-7.893562,-0.276420,-0.125483
4,39.350,0.7753,-7.888412,-0.281922,-0.127245
4,39.400,0.8191,-7.880173,-0.289043,-0.128630
4,39.450,0.8456,-7.874222,-0.294918,-0.130220
4,39.500,0.8414,-7.867870,-0.301583,-0.131657
4,39.550,0.8849,-7.859974,-0.308130,-0.133076
4,39.600,0.8643,-7.854538,-0.314246,-0.134617
4,39.650,0.9167,-7.847328,-0.321072,-0.135944
4,39.700,0.8936,-7.841034,-0.326753,-0.137493
4,39.750,0.9477,-7.833424,-0.333825,-0.138706
4,39.800,0.9556,-7.828331,-0.339452,-0.140211
4,39.850,0.9801,-7.820549,-0.346400,-0.141422
4,39.900,1.0247,-7.813053,-0.352868,-0.142658
4,39.950,1.0121,-7.807903,-0.358985,-0.143978
5,40.000,0.8903,-7.805786,-0.361853,-0.145746
5,40.050,0.6088,-7.814655,-0.356112,-0.148277
5,40.100,0.4506,-7.824841,-0.348615,-0.150608
5,40.150,0.3656,-7.830448,-0.343091,-0.151979
5,40.200,0.2767,-7.838573,-0.335855,-0.153479
5,40.250,0.1855,-7.846355,-0.329431,-0.154465
5,40.300,0.1603,-7.851849,-0.323389,-0.155119
5,40.350,0.0812,-7.859516,-0.316727,-0.155718
5,40.400,0.0635,-7.866096,-0.310802,-0.155905
5,40.450,-0.0037,-7.873535,-0.303792,-0.156158
5,40.500,-0.0109,-7.878742,-0.298228,-0.155926
5,40.550,-0.0663,-7.887383,-0.290978,-0.155924
5,40.600,-0.1080,-7.893333,-0.285204,-0.155554
5,40.650,-0.1160,-7.899799,-0.278384,-0.155203
5,40.700,-0.1623,-7.907295,-0.272120,-0.154701
5,40.750,-0.1520,-7.912903,-0.266078,-0.154001
5,40.800,-0.2038,-7.920170,-0.258874,-0.153530
5,40.850,-0.1855,-7.926121,-0.253502,-0.152514
5,40.900,-0.2307,-7.933788,-0.246369,-0.151848
5,40.950,-0.2484,-7.938938,-0.240675,-0.150822
5,41.000,-0.2528,-7.946434,-0.233796,-0.149952
5,41.050,-0.2901,-7.953415,-0.227456,-0.148952
5,41.100,-0.2753,-7.959423,-0.221182,-0.147823
5,41.150,-0.3175,-7.966461,-0.214153,-0.146851
5,41.200,-0.2855,-7.971725,-0.208570,-0.145491
5,41.250,-0.3254,-7.978935,-0.201545,-0.144413
5,41.300,-0.3199,-7.984428,-0.195979,-0.142996
5,41.350,-0.3351,-7.992096,-0.188943,-0.141853
5,41.400,-0.3616,-7.997990,-0.183020,-0.140514
5,41.450,-0.3453,-8.004570,-0.176310,-0.139191
5,41.500,-0.3877,-8.012409,-0.169547,-0.137915
5,41.550,-0.3563,-8.017387,-0.163848,-0.136345
5,41.600,-0.3995,-8.024883,-0.156734,-0.135015
5,41.650,-0.3691,-8.030376,-0.151361,-0.133274
5,41.700,-0.4048,-8.037701,-0.144227,-0.131845
5,41.750,-0.4156,-8.043308,-0.138556,-0.130098
5,41.800,-0.4127,-8.051205,-0.131512,-0.128635
5,41.850,-0.4554,-8.058014,-0.124910,-0.127037
5,41.900,-0.4219,-8.063221,-0.119112,-0.125231
5,41.950,-0.4616,-8.071289,-0.111974,-0.123665
5,42.000,-0.4307,-8.076382,-0.106598,-0.121756
5,42.050,-0.4690,-8.083706,-0.099282,-0.120218
5,42.100,-0.4723,-8.090229,-0.093721,-0.118307
5,42.150,-0.4737,-8.096867,-0.086691,-0.116657
5,42.200,-0.5082,-8.103218,-0.080593,-0.114908
5,42.250,-0.4811,-8.109627,-0.074265,-0.113066
5,42.300,-0.5214,-8.116894,-0.067240,-0.111397
5,42.350,-0.4884,-8.121815,-0.061655,-0.109430
5,42.400,-0.5275,-8.130283,-0.054496,-0.107754
5,42.450,-0.5204,-8.135719,-0.049092,-0.105740
5,42.500,-0.5297,-8.142242,-0.041993,-0.104019
5,42.550,-0.5552,-8.149338,-0.036113,-0.102097
5,42.600,-0.5384,-8.156033,-0.029432,-0.100279
5,42.650,-0.5780,-8.162613,-0.022677,-0.098513
5,42.700,-0.5454,-8.168850,-0.016780,-0.096516
5,42.750,-0.5829,-8.176346,-0.009973,-0.094736
5,42.800,-0.5703,-8.181496,-0.004329,-0.092705
5,42.850,-0.5907,-8.188820,0.002780,-0.090921
5,42.900,-0.6041,-8.195400,0.008449,-0.088896
5,42.950,-0.6000,-8.201866,0.015344,-0.087061
5,43.000,-0.6405,-8.209133,0.022035,-0.085215
5,43.050,-0.6083,-8.215485,0.028018,-0.083155
5,43.100,-0.6494,-8.221951,0.034673,-0.081305
5,43.150,-0.6230,-8.226871,0.040490,-0.079256
5,43.200,-0.6588,-8.235512,0.047650,-0.077435
5,43.250,-0.6492,-8.240490,0.053003,-0.075254
5,43.300,-0.6719,-8.247528,0.060185,-0.073421
5,43.350,-0.7070,-8.254852,0.066464,-0.071461
5,43.400,-0.6837,-8.261318,0.072838,-0.069427
5,43.450,-0.7262,-8.268013,0.079383,-0.067503
5,43.500,-0.6988,-8.273621,0.085258,-0.065416
5,43.550,-0.7424,-8.282146,0.092360,-0.063515
5,43.600,-0.7413,-8.287354,0.097897,-0.061342
5,43.650,-0.7573,-8.294277,0.105003,-0.059473
5,43.700,-0.7829,-8.301430,0.110748,-0.057360
5,43.750,-0.7730,-8.307495,0.117585,-0.055414
5,43.800,-0.8186,-8.314590,0.123952,-0.053452
5,43.850,-0.7927,-8.320942,0.130017,-0.051384
5,43.900,-0.8428,-8.328495,0.137080,-0.049498
5,43.950,-0.8168,-8.333416,0.142730,-0.047300
5,44.000,-0.8610,-8.341770,0.149780,-0.045465
5,44.050,-0.8797,-8.347664,0.155421,-0.043293
5,44.100,-0.8819,-8.354244,0.162335,-0.041414
5,44.150,-0.9289,-8.362083,0.168936,-0.039465
5,44.200,-0.9063,-8.368206,0.174957,-0.037399
5,44.250,-0.9528,-8.374615,0.181427,-0.035456
5,44.300,-0.9344,-8.380680,0.187426,-0.033371
5,44.350,-0.9821,-8.388805,0.194453,-0.031527
5,44.400,-0.9865,-8.393955,0.200100,-0.029409
5,44.450,-1.0118,-8.401852,0.207063,-0.027557
5,44.500,-1.0511,-8.408833,0.213300,-0.025606
5,44.550,-1.0386,-8.414669,0.219690,-0.023640
5,44.600,-1.0870,-8.422222,0.226185,-0.021690
5,44.650,-1.0701,-8.428459,0.232327,-0.019726
5,44.700,-1.1251,-8.435783,0.239298,-0.017895
5,44.750,-1.1082,-8.441677,0.244737,-0.015814
5,44.800,-1.1574,-8.449574,0.251903,-0.014029
5,44.850,-1.1917,-8.455582,0.257938,-0.012016
5,44.900,-1.1877,-8.462963,0.264515,-0.010090
5,44.950,-1.2359,-8.469715,0.270803,-0.008106
5,45.000,-1.1302,-8.472233,0.274894,-0.005867
5,45.050,-0.7372,-8.459473,0.267273,-0.003309
5,45.100,-0.6635,-8.453007,0.261293,-0.001661
5,45.150,-0.5386,-8.443680,0.254008,-0.000231
5,45.200,-0.4412,-8.436756,0.247961,0.000635
5,45.250,-0.3950,-8.430119,0.241357,0.001343
5,45.300,-0.3084,-8.421879,0.234945,0.001833
5,45.350,-0.2836,-8.415985,0.228846,0.001986
5,45.400,-0.2038,-8.408089,0.221874,0.002195
5,45.450,-0.1928,-8.402195,0.216168,0.001984
5,45.500,-0.1199,-8.394299,0.209271,0.001852
5,45.550,-0.0821,-8.388634,0.203550,0.001360
5,45.600,-0.0522,-8.381081,0.196513,0.000978
5,45.650,0.0035,-8.374100,0.190466,0.000336
5,45.700,0.0038,-8.368320,0.184058,-0.000418
5,45.750,0.0632,-8.360195,0.177012,-0.001143
5,45.800,0.0492,-8.354359,0.171462,-0.002277
5,45.850,0.1019,-8.347321,0.164500,-0.003241
5,45.900,0.1098,-8.341427,0.158881,-0.004543
5,45.950,0.1359,-8.333588,0.151804,-0.005699
5,46.000,0.1744,-8.327236,0.145679,-0.007086
5,46.050,0.1612,-8.321056,0.139168,-0.008511
5,46.100,0.2084,-8.313274,0.132470,-0.009892
5,46.150,0.1826,-8.308010,0.126651,-0.011511
5,46.200,0.2281,-8.300514,0.119569,-0.012955
5,46.250,0.2040,-8.294621,0.114092,-0.014685
5,46.300,0.2414,-8.286896,0.106917,-0.016191
5,46.350,0.2695,-8.281288,0.100943,-0.017876
5,46.400,0.2556,-8.274078,0.094331,-0.019566
5,46.450,0.2946,-8.266869,0.087764,-0.021177
5,46.500,0.2647,-8.262234,0.081876,-0.023037
5,46.550,0.3063,-8.253765,0.074841,-0.024643
5,46.600,0.2777,-8.248329,0.069321,-0.026556
5,46.650,0.3164,-8.241234,0.062226,-0.028189
5,46.700,0.3280,-8.234997,0.056448,-0.030064
5,46.750,0.3238,-8.227787,0.049549,-0.031816
5,46.800,0.3556,-8.221664,0.043296,-0.033596
5,46.850,0.3299,-8.215885,0.037138,-0.035431
5,46.900,0.3686,-8.208332,0.030121,-0.037138
5,46.950,0.3384,-8.203182,0.024569,-0.039116
5,47.000,0.3753,-8.195858,0.017473,-0.040852
5,47.050,0.3678,-8.189907,0.011949,-0.042850
5,47.100,0.3803,-8.182755,0.004740,-0.044533
5,47.150,0.4036,-8.176746,-0.000957,-0.046434
5,47.200,0.3865,-8.169823,-0.007744,-0.048218
5,47.250,0.4242,-8.163414,-0.014521,-0.049959
5,47.300,0.3946,-8.157120,-0.020204,-0.051924
5,47.350,0.4309,-8.149681,-0.027242,-0.053638
5,47.400,0.4075,-8.144474,-0.032759,-0.055632
5,47.450,0.4366,-8.136234,-0.039916,-0.057362
5,47.500,0.4511,-8.131313,-0.045566,-0.059362
5,47.550,0.4443,-8.123932,-0.052509,-0.061132
5,47.600,0.4818,-8.116264,-0.059085,-0.062922
5,47.650,0.4520,-8.111401,-0.065076,-0.064913
5,47.700,0.4931,-8.103046,-0.072070,-0.066702
5,47.750,0.4616,-8.097954,-0.077677,-0.068741
5,47.800,0.4968,-8.090572,-0.084875,-0.070446
5,47.850,0.4918,-8.084793,-0.090205,-0.072527
