VIRTUALBENCH-LOGGER 2.1 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	13:37:39	10/22/2015

USER	


START COMMENT



END COMMENT

START DATA
Date	Time	Ch4()
10/22/2015	13:43:49.39	  -1.91681
10/22/2015	13:43:49.43	  -1.97144
10/22/2015	13:43:49.47	  -1.95099
10/22/2015	13:43:49.51	  -1.97388
10/22/2015	13:43:49.55	  -2.00958
10/22/2015	13:43:49.59	  -1.96899
10/22/2015	13:43:49.63	  -2.02026
10/22/2015	13:43:49.67	  -2.00989
10/22/2015	13:43:49.71	  -2.02515
10/22/2015	13:43:49.75	  -2.05841
10/22/2015	13:43:49.79	  -2.02271
10/22/2015	13:43:49.83	  -2.08435
10/22/2015	13:43:49.87	  -2.06146
10/22/2015	13:43:49.91	  -2.08496
10/22/2015	13:43:49.95	  -2.11700
10/22/2015	13:43:49.99	  -2.07336
10/22/2015	13:43:50.03	  -2.13531
10/22/2015	13:43:50.07	  -2.12006
10/22/2015	13:43:50.11	  -2.13989
10/22/2015	13:43:50.15	  -2.17102
10/22/2015	13:43:50.19	  -2.13715
10/22/2015	13:43:50.23	  -2.19574
10/22/2015	13:43:50.27	  -2.17804
10/22/2015	13:43:50.31	  -2.19910
10/22/2015	13:43:50.35	  -2.22107
10/22/2015	13:43:50.39	  -2.19330
10/22/2015	13:43:50.43	  -2.25555
10/22/2015	13:43:50.47	  -2.23083
10/22/2015	13:43:50.51	  -2.25677
10/22/2015	13:43:50.55	  -2.27936
10/22/2015	13:43:50.59	  -2.25250
10/22/2015	13:43:50.63	  -2.31537
10/22/2015	13:43:50.67	  -2.29065
10/22/2015	13:43:50.71	  -2.31689
10/22/2015	13:43:50.75	  -2.33307
10/22/2015	13:43:50.79	  -2.30713
10/22/2015	13:43:50.83	  -2.36542
10/22/2015	13:43:50.87	  -2.35107
10/22/2015	13:43:50.91	  -2.36938
10/22/2015	13:43:50.95	  -2.39685
10/22/2015	13:43:50.99	  -2.37000
10/22/2015	13:43:51.03	  -2.42859
10/22/2015	13:43:51.07	  -2.40875
10/22/2015	13:43:51.11	  -2.42279
10/22/2015	13:43:51.15	  -2.44537
10/22/2015	13:43:51.19	  -2.42218
