Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
110,1097.400,0.2572,-8.114433,-0.064993,-0.063393
110,1097.450,0.2897,-8.106880,-0.071962,-0.065174
110,1097.500,0.2588,-8.101673,-0.077536,-0.067120
110,1097.550,0.2858,-8.094406,-0.084669,-0.068876
110,1097.600,0.2852,-8.088284,-0.090188,-0.070797
110,1097.650,0.2810,-8.080788,-0.097348,-0.072607
110,1097.700,0.3082,-8.074150,-0.103916,-0.074409
110,1097.750,0.2761,-8.068199,-0.109860,-0.076347
110,1097.800,0.3167,-8.060703,-0.116951,-0.078085
110,1097.850,0.2790,-8.056355,-0.122286,-0.080023
110,1097.900,0.3052,-8.048687,-0.129546,-0.081799
110,1097.950,0.2941,-8.043537,-0.134870,-0.083712
110,1098.000,0.3104,-8.035870,-0.142224,-0.085472
110,1098.050,0.3331,-8.029118,-0.148235,-0.087284
110,1098.100,0.3016,-8.022366,-0.154763,-0.089155
110,1098.150,0.3378,-8.015270,-0.161389,-0.090910
110,1098.200,0.2999,-8.009548,-0.167024,-0.092819
110,1098.250,0.3340,-8.001881,-0.174305,-0.094536
110,1098.300,0.3053,-7.996788,-0.179739,-0.096449
110,1098.350,0.3337,-7.989349,-0.186917,-0.098196
110,1098.400,0.3506,-7.982998,-0.192743,-0.100037
110,1098.450,0.3279,-7.977505,-0.199552,-0.101851
110,1098.500,0.3602,-7.970352,-0.205633,-0.103628
110,1098.550,0.3298,-7.964973,-0.211898,-0.105446
110,1098.600,0.3625,-7.957535,-0.219151,-0.107100
110,1098.650,0.3344,-7.952671,-0.224497,-0.109032
110,1098.700,0.3619,-7.944603,-0.231660,-0.110750
110,1098.750,0.3671,-7.939053,-0.237218,-0.112610
110,1098.800,0.3593,-7.931728,-0.244352,-0.114300
110,1098.850,0.3864,-7.924690,-0.250601,-0.116018
110,1098.900,0.3616,-7.918739,-0.256736,-0.117861
110,1098.950,0.3930,-7.911530,-0.263590,-0.119553
110,1099.000,0.3587,-7.906036,-0.269288,-0.121365
110,1099.050,0.3985,-7.898140,-0.276522,-0.123003
110,1099.100,0.3817,-7.893162,-0.281792,-0.124840
110,1099.150,0.3941,-7.886066,-0.289091,-0.126501
110,1099.200,0.4151,-7.880001,-0.294827,-0.128267
110,1099.250,0.3981,-7.873821,-0.301537,-0.129915
110,1099.300,0.4337,-7.865810,-0.308586,-0.131514
110,1099.350,0.3982,-7.860489,-0.314235,-0.133339
110,1099.400,0.4340,-7.852879,-0.320947,-0.134882
110,1099.450,0.4024,-7.847614,-0.326576,-0.136675
110,1099.500,0.4345,-7.839603,-0.333802,-0.138216
110,1099.550,0.4415,-7.833652,-0.339359,-0.139923
110,1099.600,0.4421,-7.826900,-0.346339,-0.141449
110,1099.650,0.4800,-7.819805,-0.353195,-0.142906
110,1099.700,0.4520,-7.814312,-0.358959,-0.144608
110,1099.750,0.4909,-7.807388,-0.365819,-0.146017
110,1099.800,0.4666,-7.801838,-0.371344,-0.147631
110,1099.850,0.5114,-7.793827,-0.378596,-0.148932
110,1099.900,0.5227,-7.788105,-0.384242,-0.150450
110,1099.950,0.5272,-7.781124,-0.391105,-0.151747
111,1100.000,0.4213,-7.779121,-0.393969,-0.153261
111,1100.050,0.2398,-7.787247,-0.388163,-0.154686
111,1100.100,0.1404,-7.794857,-0.381105,-0.155672
111,1100.150,0.1273,-7.800751,-0.375586,-0.155836
111,1100.200,0.0595,-7.808418,-0.368728,-0.155895
111,1100.250,0.0370,-7.814770,-0.362929,-0.155506
111,1100.300,0.0150,-7.822208,-0.355791,-0.155188
111,1100.350,-0.0276,-7.828846,-0.349818,-0.154503
111,1100.400,-0.0195,-7.835026,-0.343253,-0.153748
111,1100.450,-0.0678,-7.842522,-0.336337,-0.152946
111,1100.500,-0.0463,-7.847557,-0.330689,-0.151796
111,1100.550,-0.0865,-7.854824,-0.323861,-0.150801
111,1100.600,-0.0632,-7.860203,-0.318149,-0.149506
111,1100.650,-0.0968,-7.867813,-0.310921,-0.148388
111,1100.700,-0.1083,-7.873878,-0.305458,-0.146980
111,1100.750,-0.1135,-7.881088,-0.298457,-0.145720
111,1100.800,-0.1437,-7.888412,-0.291691,-0.144365
111,1100.850,-0.1151,-7.893848,-0.285854,-0.142832
111,1100.900,-0.1481,-7.901001,-0.279002,-0.141455
111,1100.950,-0.1234,-7.906208,-0.273459,-0.139868
111,1101.000,-0.1489,-7.913876,-0.266182,-0.138433
111,1101.050,-0.1457,-7.918797,-0.260780,-0.136822
111,1101.100,-0.1499,-7.926807,-0.253608,-0.135340
111,1101.150,-0.1833,-7.933388,-0.247136,-0.133781
111,1101.200,-0.1552,-7.939453,-0.240880,-0.132072
111,1101.250,-0.1884,-7.946720,-0.234146,-0.130541
111,1101.300,-0.1617,-7.952385,-0.228644,-0.128796
111,1101.350,-0.1904,-7.960167,-0.221279,-0.127251
111,1101.400,-0.1677,-7.964916,-0.216056,-0.125456
111,1101.450,-0.1903,-7.972298,-0.208711,-0.123867
111,1101.500,-0.2096,-7.978535,-0.202881,-0.122107
111,1101.550,-0.1872,-7.984772,-0.196329,-0.120399
111,1101.600,-0.2150,-7.991295,-0.189799,-0.118753
111,1101.650,-0.1855,-7.996960,-0.183735,-0.116924
111,1101.700,-0.2125,-8.004169,-0.176907,-0.115261
111,1101.750,-0.1848,-8.009491,-0.171231,-0.113426
111,1101.800,-0.2133,-8.017502,-0.164060,-0.111691
111,1101.850,-0.2234,-8.023624,-0.158362,-0.109873
111,1101.900,-0.2149,-8.030663,-0.151480,-0.108114
111,1101.950,-0.2401,-8.037300,-0.145285,-0.106318
111,1102.000,-0.2141,-8.043537,-0.138991,-0.104445
111,1102.050,-0.2469,-8.050976,-0.131826,-0.102745
111,1102.100,-0.2107,-8.056183,-0.126258,-0.100769
111,1102.150,-0.2403,-8.063107,-0.119446,-0.098957
111,1102.200,-0.2416,-8.068829,-0.113772,-0.097031
111,1102.250,-0.2324,-8.075638,-0.106663,-0.095261
111,1102.300,-0.2658,-8.083134,-0.100182,-0.093466
111,1102.350,-0.2339,-8.088970,-0.094045,-0.091482
111,1102.400,-0.2674,-8.096066,-0.087218,-0.089695
111,1102.450,-0.2336,-8.101559,-0.081584,-0.087704
111,1102.500,-0.2642,-8.109512,-0.074505,-0.085890
111,1102.550,-0.2391,-8.114433,-0.069137,-0.083960
111,1102.600,-0.2647,-8.122101,-0.062032,-0.082127
111,1102.650,-0.2862,-8.128567,-0.055805,-0.080269
111,1102.700,-0.2593,-8.134289,-0.049424,-0.078321
111,1102.750,-0.2927,-8.141670,-0.042595,-0.076525
111,1102.800,-0.2573,-8.147163,-0.036819,-0.074547
111,1102.850,-0.2833,-8.154488,-0.029841,-0.072660
111,1102.900,-0.2521,-8.160381,-0.024061,-0.070704
111,1102.950,-0.2873,-8.167591,-0.017177,-0.068861
111,1103.000,-0.2965,-8.174171,-0.011289,-0.066887
111,1103.050,-0.2801,-8.180923,-0.004359,-0.065020
111,1103.100,-0.3171,-8.188419,0.002017,-0.063192
111,1103.150,-0.2831,-8.193970,0.008046,-0.061174
111,1103.200,-0.3159,-8.201351,0.015222,-0.059410
111,1103.250,-0.2827,-8.206501,0.020433,-0.057320
111,1103.300,-0.3127,-8.213825,0.027419,-0.055462
111,1103.350,-0.3002,-8.219204,0.033178,-0.053492
111,1103.400,-0.3101,-8.225956,0.040228,-0.051598
111,1103.450,-0.3284,-8.232193,0.046171,-0.049679
111,1103.500,-0.3037,-8.238716,0.052842,-0.047731
111,1103.550,-0.3336,-8.245983,0.059655,-0.045887
111,1103.600,-0.3024,-8.251648,0.065453,-0.043880
111,1103.650,-0.3383,-8.259430,0.072253,-0.041998
111,1103.700,-0.3247,-8.264980,0.077745,-0.039974
111,1103.750,-0.3340,-8.272648,0.085026,-0.038095
111,1103.800,-0.3561,-8.278656,0.090774,-0.036098
111,1103.850,-0.3354,-8.285465,0.097660,-0.034229
111,1103.900,-0.3686,-8.292160,0.104216,-0.032333
111,1103.950,-0.3332,-8.297653,0.110257,-0.030306
111,1104.000,-0.3667,-8.304691,0.116798,-0.028419
111,1104.050,-0.3368,-8.310242,0.122662,-0.026426
111,1104.100,-0.3647,-8.318138,0.129817,-0.024567
111,1104.150,-0.3645,-8.323517,0.135247,-0.022518
111,1104.200,-0.3648,-8.331299,0.142312,-0.020662
111,1104.250,-0.3999,-8.338623,0.148820,-0.018736
111,1104.300,-0.3718,-8.344345,0.154855,-0.016781
111,1104.350,-0.4022,-8.351898,0.161732,-0.014944
111,1104.400,-0.3749,-8.357277,0.167530,-0.012932
111,1104.450,-0.4092,-8.364315,0.174245,-0.011139
111,1104.500,-0.4055,-8.369980,0.180033,-0.009163
111,1104.550,-0.4116,-8.377533,0.187338,-0.007355
111,1104.600,-0.4361,-8.383427,0.193081,-0.005447
111,1104.650,-0.4152,-8.390179,0.199815,-0.003597
111,1104.700,-0.4556,-8.397617,0.206571,-0.001816
111,1104.750,-0.4258,-8.403511,0.212166,0.000113
111,1104.800,-0.4649,-8.411121,0.219191,0.001865
111,1104.850,-0.4587,-8.416729,0.224727,0.003784
111,1104.900,-0.4781,-8.424625,0.232051,0.005489
111,1104.950,-0.5093,-8.430691,0.237672,0.007311
111,1105.000,-0.4437,-8.434067,0.242314,0.009079
111,1105.050,-0.1766,-8.422680,0.234760,0.010130
111,1105.100,-0.1500,-8.416500,0.228945,0.010338
111,1105.150,-0.0752,-8.408546,0.221833,0.010332
111,1105.200,-0.0664,-8.403225,0.216357,0.009821
111,1105.250,-0.0138,-8.395271,0.209030,0.009235
111,1105.300,0.0188,-8.389435,0.203500,0.008324
111,1105.350,0.0270,-8.382797,0.196611,0.007355
111,1105.400,0.0702,-8.375759,0.190094,0.006250
111,1105.450,0.0536,-8.369923,0.183961,0.004910
111,1105.500,0.0960,-8.362198,0.177027,0.003654
111,1105.550,0.0742,-8.356533,0.171534,0.002132
111,1105.600,0.1058,-8.349209,0.164487,0.000713
111,1105.650,0.1021,-8.343658,0.159083,-0.000896
111,1105.700,0.1195,-8.335361,0.151584,-0.002367
111,1105.750,0.1488,-8.329239,0.145625,-0.003973
111,1105.800,0.1307,-8.322945,0.139042,-0.005627
111,1105.850,0.1663,-8.316021,0.132635,-0.007248
111,1105.900,0.1381,-8.310585,0.126674,-0.008982
111,1105.950,0.1686,-8.302975,0.119568,-0.010637
111,1106.000,0.1468,-8.298111,0.114230,-0.012430
111,1106.050,0.1719,-8.289928,0.106771,-0.014067
111,1106.100,0.1932,-8.283234,0.100961,-0.015865
111,1106.150,0.1722,-8.276882,0.094340,-0.017647
111,1106.200,0.2058,-8.269558,0.087764,-0.019333
111,1106.250,0.1796,-8.264008,0.081985,-0.021193
111,1106.300,0.2004,-8.256512,0.074850,-0.022898
111,1106.350,0.1790,-8.251190,0.069445,-0.024780
111,1106.400,0.2093,-8.243980,0.062237,-0.026499
111,1106.450,0.2158,-8.238087,0.056522,-0.028372
111,1106.500,0.2077,-8.231392,0.049531,-0.030130
111,1106.550,0.2339,-8.224697,0.043484,-0.031929
111,1106.600,0.2089,-8.218746,0.037003,-0.033798
111,1106.650,0.2370,-8.211880,0.030333,-0.035526
111,1106.700,0.2107,-8.205872,0.024511,-0.037422
111,1106.750,0.2326,-8.198147,0.017417,-0.039188
111,1106.800,0.2160,-8.192997,0.011866,-0.041086
111,1106.850,0.2312,-8.185501,0.004822,-0.042879
111,1106.900,0.2557,-8.179207,-0.001278,-0.044708
111,1106.950,0.2304,-8.173141,-0.007694,-0.046556
111,1107.000,0.2630,-8.166218,-0.014330,-0.048323
111,1107.050,0.2341,-8.160324,-0.020215,-0.050224
111,1107.100,0.2625,-8.152771,-0.027419,-0.051975
111,1107.150,0.2372,-8.147449,-0.032864,-0.053909
111,1107.200,0.2628,-8.139954,-0.039926,-0.055660
111,1107.250,0.2847,-8.133259,-0.046005,-0.057512
111,1107.300,0.2600,-8.126335,-0.052576,-0.059378
111,1107.350,0.2930,-8.119068,-0.059354,-0.061167
111,1107.400,0.2551,-8.113804,-0.065009,-0.063124
111,1107.450,0.2879,-8.105907,-0.072324,-0.064877
111,1107.500,0.2529,-8.101330,-0.077749,-0.066858
111,1107.550,0.2826,-8.093548,-0.084825,-0.068640
111,1107.600,0.2937,-8.088570,-0.090372,-0.070526
111,1107.650,0.2810,-8.081760,-0.097366,-0.072327
111,1107.700,0.3148,-8.074837,-0.103736,-0.074139
111,1107.750,0.2824,-8.069172,-0.109796,-0.076097
111,1107.800,0.3153,-8.061619,-0.116802,-0.077816
111,1107.850,0.2816,-8.056126,-0.122310,-0.079754
111,1107.900,0.3092,-8.048573,-0.129412,-0.081486
111,1107.950,0.3034,-8.042679,-0.134894,-0.083441
111,1108.000,0.3060,-8.035412,-0.142109,-0.085209
111,1108.050,0.3227,-8.028831,-0.147853,-0.087072
111,1108.100,0.3014,-8.022537,-0.154733,-0.088886
111,1108.150,0.3359,-8.015385,-0.161382,-0.090654
111,1108.200,0.3051,-8.010063,-0.167182,-0.092541
111,1108.250,0.3315,-8.003082,-0.173933,-0.094309
111,1108.300,0.3134,-7.997475,-0.179663,-0.096189
111,1108.350,0.3358,-7.989979,-0.186997,-0.097923
111,1108.400,0.3542,-7.983799,-0.192851,-0.099804
111,1108.450,0.3325,-7.977562,-0.199386,-0.101572
111,1108.500,0.3638,-7.970295,-0.206149,-0.103296
111,1108.550,0.3286,-7.964573,-0.212066,-0.105202
111,1108.600,0.3646,-7.957535,-0.218689,-0.106932
111,1108.650,0.3326,-7.952213,-0.224434,-0.108795
111,1108.700,0.3571,-7.944145,-0.231660,-0.110519
111,1108.750,0.3583,-7.938652,-0.237182,-0.112387
111,1108.800,0.3559,-7.931099,-0.244321,-0.114103
111,1108.850,0.3888,-7.924404,-0.250631,-0.115799
111,1108.900,0.3589,-7.918854,-0.256930,-0.117630
111,1108.950,0.3959,-7.911587,-0.263765,-0.119320
111,1109.000,0.3621,-7.906609,-0.269391,-0.121151
111,1109.050,0.3970,-7.898998,-0.276505,-0.122782
111,1109.100,0.3959,-7.893276,-0.281993,-0.124620
111,1109.150,0.3953,-7.885952,-0.288987,-0.126284
111,1109.200,0.4214,-7.879086,-0.295243,-0.128000
111,1109.250,0.3926,-7.872734,-0.301537,-0.129688
111,1109.300,0.4254,-7.865410,-0.308355,-0.131310
111,1109.350,0.3939,-7.860146,-0.314019,-0.133114
111,1109.400,0.4281,-7.852535,-0.321041,-0.134684
111,1109.450,0.4117,-7.846985,-0.326638,-0.136456
111,1109.500,0.4308,-7.840290,-0.333747,-0.137976
111,1109.550,0.4472,-7.834167,-0.339538,-0.139696
111,1109.600,0.4441,-7.827015,-0.346575,-0.141211
111,1109.650,0.4797,-7.820435,-0.353033,-0.142735
111,1109.700,0.4506,-7.814541,-0.358885,-0.144396
111,1109.750,0.4893,-7.806931,-0.365836,-0.145775
111,1109.800,0.4650,-7.801208,-0.371363,-0.147408
111,1109.850,0.4993,-7.793369,-0.378577,-0.148745
111,1109.900,0.5055,-7.787704,-0.384079,-0.150280
111,1109.950,0.5168,-7.780552,-0.390968,-0.151552
112,1110.000,0.4258,-7.778778,-0.393910,-0.153097
112,1110.050,0.2391,-7.787018,-0.388096,-0.154491
112,1110.100,0.1468,-7.794971,-0.381269,-0.155418
112,1110.150,0.1240,-7.800751,-0.375567,-0.155588
112,1110.200,0.0587,-7.808990,-0.368330,-0.155729
112,1110.250,0.0467,-7.814255,-0.362831,-0.155296
112,1110.300,0.0135,-7.822094,-0.355845,-0.154913
112,1110.350,-0.0354,-7.829189,-0.349405,-0.154352
112,1110.400,-0.0211,-7.834797,-0.343144,-0.153503
112,1110.450,-0.0719,-7.841835,-0.336503,-0.152666
112,1110.500,-0.0509,-7.847614,-0.330702,-0.151556
112,1110.550,-0.0859,-7.855053,-0.323726,-0.150536
112,1110.600,-0.0686,-7.860088,-0.318124,-0.149252
112,1110.650,-0.1000,-7.867756,-0.310949,-0.148111
112,1110.700,-0.1255,-7.873936,-0.304987,-0.146763
112,1110.750,-0.1061,-7.880459,-0.298284,-0.145447
112,1110.800,-0.1465,-7.887783,-0.291531,-0.144154
112,1110.850,-0.1132,-7.893047,-0.285738,-0.142599
112,1110.900,-0.1509,-7.900543,-0.278755,-0.141226
112,1110.950,-0.1220,-7.905579,-0.273351,-0.139624
112,1111.000,-0.1526,-7.913303,-0.266104,-0.138187
112,1111.050,-0.1530,-7.918568,-0.260654,-0.136530
112,1111.100,-0.1578,-7.925892,-0.253325,-0.135042
112,1111.150,-0.1903,-7.933216,-0.246783,-0.133560
112,1111.200,-0.1580,-7.938709,-0.240893,-0.131784
112,1111.250,-0.1884,-7.945518,-0.234183,-0.130272
112,1111.300,-0.1632,-7.951241,-0.228459,-0.128559
112,1111.350,-0.1911,-7.959023,-0.221287,-0.126961
112,1111.400,-0.1769,-7.964172,-0.215995,-0.125175
112,1111.450,-0.1907,-7.970924,-0.208830,-0.123549
112,1111.500,-0.2124,-7.977962,-0.202577,-0.121861
112,1111.550,-0.1862,-7.983685,-0.196239,-0.120134
112,1111.600,-0.2216,-7.991467,-0.189406,-0.118475
112,1111.650,-0.1872,-7.996273,-0.183675,-0.116671
112,1111.700,-0.2139,-8.003769,-0.176715,-0.114981
112,1111.750,-0.1915,-8.009605,-0.171030,-0.113127
112,1111.800,-0.2186,-8.017273,-0.164080,-0.111431
112,1111.850,-0.2402,-8.023567,-0.158058,-0.109608
112,1111.900,-0.2143,-8.029861,-0.151309,-0.107819
112,1111.950,-0.2471,-8.037472,-0.144921,-0.106062
112,1112.000,-0.2145,-8.043079,-0.138879,-0.104141
112,1112.050,-0.2462,-8.050632,-0.131893,-0.102419
112,1112.100,-0.2106,-8.055382,-0.126405,-0.100489
112,1112.150,-0.2399,-8.063622,-0.119388,-0.098692
112,1112.200,-0.2489,-8.069229,-0.113675,-0.096783
112,1112.250,-0.2381,-8.076038,-0.106579,-0.094957
112,1112.300,-0.2657,-8.082218,-0.100518,-0.093145
112,1112.350,-0.2418,-8.088512,-0.094134,-0.091227
112,1112.400,-0.2696,-8.095722,-0.087109,-0.089445
112,1112.450,-0.2382,-8.101044,-0.081520,-0.087425
112,1112.500,-0.2701,-8.108253,-0.074547,-0.085672
112,1112.550,-0.2467,-8.113632,-0.069042,-0.083685
112,1112.600,-0.2621,-8.121185,-0.061802,-0.081875
112,1112.650,-0.2852,-8.127594,-0.055935,-0.079973
112,1112.700,-0.2579,-8.134060,-0.049229,-0.078070
112,1112.750,-0.2909,-8.141556,-0.042388,-0.076267
112,1112.800,-0.2555,-8.146992,-0.036819,-0.074242
112,1112.850,-0.2859,-8.154716,-0.029817,-0.072430
112,1112.900,-0.2599,-8.160610,-0.024217,-0.070459
112,1112.950,-0.2850,-8.168049,-0.016952,-0.068598
112,1113.000,-0.2931,-8.173885,-0.011527,-0.066631
112,1113.050,-0.2823,-8.180752,-0.004422,-0.064722
112,1113.100,-0.3166,-8.188019,0.002183,-0.062883
112,1113.150,-0.2791,-8.193455,0.008198,-0.060904
112,1113.200,-0.3087,-8.201351,0.015175,-0.059080
112,1113.250,-0.2777,-8.205929,0.020506,-0.057051
112,1113.300,-0.3061,-8.213253,0.027537,-0.055199
112,1113.350,-0.3155,-8.219433,0.033234,-0.053219
112,1113.400,-0.3024,-8.226013,0.040312,-0.051334
112,1113.450,-0.3260,-8.232079,0.046236,-0.049385
112,1113.500,-0.3022,-8.238602,0.052786,-0.047424
112,1113.550,-0.3327,-8.246269,0.059659,-0.045589
112,1113.600,-0.3040,-8.251705,0.065416,-0.043539
112,1113.650,-0.3348,-8.259602,0.072472,-0.041697
112,1113.700,-0.3232,-8.265095,0.077792,-0.039658
112,1113.750,-0.3311,-8.272533,0.084859,-0.037786
112,1113.800,-0.3432,-8.278770,0.090633,-0.035828
112,1113.850,-0.3313,-8.285465,0.097574,-0.033958
112,1113.900,-0.3613,-8.292675,0.104338,-0.032080
112,1113.950,-0.3329,-8.298283,0.110194,-0.030022
112,1114.000,-0.3564,-8.305264,0.117035,-0.028166
112,1114.050,-0.3384,-8.310928,0.122579,-0.026134
112,1114.100,-0.3566,-8.318253,0.129856,-0.024265
112,1114.150,-0.3734,-8.324261,0.135514,-0.022238
112,1114.200,-0.3647,-8.331127,0.142354,-0.020355
112,1114.250,-0.4007,-8.338623,0.149035,-0.018515
112,1114.300,-0.3617,-8.344173,0.155085,-0.016518
112,1114.350,-0.3960,-8.351212,0.161497,-0.014645
112,1114.400,-0.3736,-8.356819,0.167421,-0.012682
112,1114.450,-0.4029,-8.365059,0.174574,-0.010834
112,1114.500,-0.3830,-8.370552,0.180044,-0.008825
112,1114.550,-0.4027,-8.378391,0.187292,-0.007046
112,1114.600,-0.4308,-8.384972,0.193350,-0.005163
112,1114.650,-0.4103,-8.390980,0.199780,-0.003292
112,1114.700,-0.4445,-8.398018,0.206213,-0.001486
112,1114.750,-0.4222,-8.403797,0.212229,0.000376
112,1114.800,-0.4627,-8.411694,0.219262,0.002132
112,1114.850,-0.4499,-8.417187,0.224899,0.004025
112,1114.900,-0.4772,-8.423996,0.231832,0.005764
112,1114.950,-0.4997,-8.430634,0.237654,0.007595
112,1115.000,-0.4311,-8.434010,0.242281,0.009336
112,1115.050,-0.1679,-8.423023,0.234773,0.010368
112,1115.100,-0.1439,-8.416901,0.228936,0.010607
112,1115.150,-0.0653,-8.408775,0.221617,0.010626
112,1115.200,-0.0625,-8.403454,0.216301,0.010090
112,1115.250,-0.0075,-8.395500,0.209163,0.009514
112,1115.300,0.0278,-8.389664,0.203485,0.008583
112,1115.350,0.0279,-8.382339,0.196347,0.007608
112,1115.400,0.0758,-8.375359,0.189762,0.006536
112,1115.450,0.0595,-8.369522,0.183980,0.005156
112,1115.500,0.0958,-8.362427,0.176929,0.003891
112,1115.550,0.0781,-8.356819,0.171554,0.002342
112,1115.600,0.1092,-8.349037,0.164207,0.000961
112,1115.650,0.1235,-8.343487,0.158779,-0.000645
112,1115.700,0.1219,-8.336678,0.151778,-0.002134
112,1115.750,0.1590,-8.329754,0.145369,-0.003695
112,1115.800,0.1340,-8.323917,0.139148,-0.005400
112,1115.850,0.1768,-8.316250,0.132185,-0.006994
112,1115.900,0.1396,-8.311157,0.126683,-0.008780
112,1115.950,0.1744,-8.302860,0.119490,-0.010410
112,1116.000,0.1487,-8.297768,0.114219,-0.012213
112,1116.050,0.1712,-8.289986,0.107113,-0.013882
112,1116.100,0.1922,-8.283291,0.100966,-0.015627
112,1116.150,0.1691,-8.276711,0.094262,-0.017401
112,1116.200,0.2094,-8.269444,0.087741,-0.019104
112,1116.250,0.1783,-8.264122,0.081852,-0.020960
112,1116.300,0.2137,-8.256283,0.074603,-0.022638
112,1116.350,0.1822,-8.251476,0.069315,-0.024572
112,1116.400,0.2119,-8.243637,0.061933,-0.026264
112,1116.450,0.2299,-8.237801,0.056290,-0.028122
112,1116.500,0.2099,-8.231220,0.049575,-0.029934
112,1116.550,0.2393,-8.224697,0.043161,-0.031672
112,1116.600,0.2102,-8.219547,0.037149,-0.033558
112,1116.650,0.2404,-8.211422,0.029728,-0.035252
112,1116.700,0.2066,-8.206615,0.024478,-0.037184
112,1116.750,0.2385,-8.198662,0.017328,-0.038963
112,1116.800,0.2287,-8.193340,0.011827,-0.040859
112,1116.850,0.2333,-8.186245,0.004866,-0.042620
112,1116.900,0.2599,-8.179722,-0.001244,-0.044462
112,1116.950,0.2349,-8.173428,-0.007759,-0.046305
112,1117.000,0.2668,-8.165989,-0.014547,-0.048084
112,1117.050,0.2367,-8.160439,-0.020338,-0.050001
112,1117.100,0.2653,-8.152657,-0.027504,-0.051731
112,1117.150,0.2472,-8.147793,-0.032829,-0.053654
112,1117.200,0.2621,-8.139896,-0.040007,-0.055452
112,1117.250,0.2808,-8.134060,-0.046114,-0.057287
112,1117.300,0.2584,-8.127651,-0.052528,-0.059166
112,1117.350,0.2858,-8.120213,-0.059152,-0.060965
112,1117.400,0.2594,-8.114548,-0.065058,-0.062912
112,1117.450,0.2842,-8.106937,-0.072230,-0.064692
112,1117.500,0.2572,-8.101730,-0.077721,-0.066641
112,1117.550,0.2899,-8.093948,-0.084730,-0.068426
112,1117.600,0.3068,-8.088112,-0.090748,-0.070303
112,1117.650,0.2852,-8.081589,-0.097420,-0.072134
112,1117.700,0.3144,-8.074780,-0.103847,-0.073917
112,1117.750,0.2815,-8.068829,-0.109876,-0.075836
112,1117.800,0.3130,-8.061562,-0.116895,-0.077618
112,1117.850,0.2769,-8.056412,-0.122468,-0.079540
112,1117.900,0.3028,-8.048573,-0.129511,-0.081301
112,1117.950,0.3187,-8.042450,-0.135136,-0.083212
112,1118.000,0.3023,-8.035870,-0.142157,-0.085009
112,1118.050,0.3282,-8.029232,-0.148226,-0.086868
112,1118.100,0.3046,-8.022938,-0.154627,-0.088686
112,1118.150,0.3348,-8.015556,-0.161296,-0.090458
112,1118.200,0.3060,-8.009777,-0.167197,-0.092342
112,1118.250,0.3381,-8.002338,-0.174136,-0.094080
112,1118.300,0.3225,-7.996674,-0.179719,-0.095978
112,1118.350,0.3325,-7.989521,-0.187002,-0.097727
112,1118.400,0.3457,-7.983284,-0.192689,-0.099604
112,1118.450,0.3261,-7.976818,-0.199384,-0.101393
112,1118.500,0.3640,-7.969093,-0.206387,-0.103092
112,1118.550,0.3214,-7.964687,-0.212001,-0.104977
112,1118.600,0.3659,-7.956676,-0.219060,-0.106710
112,1118.650,0.3351,-7.952042,-0.224491,-0.108587
112,1118.700,0.3645,-7.944260,-0.231843,-0.110327
112,1118.750,0.3658,-7.938766,-0.237246,-0.112196
112,1118.800,0.3595,-7.931957,-0.244209,-0.113899
112,1118.850,0.3882,-7.925434,-0.250612,-0.115608
112,1118.900,0.3579,-7.919312,-0.256935,-0.117424
112,1118.950,0.3880,-7.912502,-0.263613,-0.119112
112,1119.000,0.3609,-7.906609,-0.269294,-0.120951
112,1119.050,0.3866,-7.899342,-0.276427,-0.122606
112,1119.100,0.3724,-7.894077,-0.281801,-0.124454
112,1119.150,0.3916,-7.886181,-0.289110,-0.126093
112,1119.200,0.4215,-7.879257,-0.295495,-0.127789
112,1119.250,0.3921,-7.873249,-0.301740,-0.129515
112,1119.300,0.4252,-7.866096,-0.308080,-0.131161
112,1119.350,0.3999,-7.860546,-0.314146,-0.132917
112,1119.400,0.4333,-7.852364,-0.321373,-0.134468
112,1119.450,0.4064,-7.847385,-0.326662,-0.136261
112,1119.500,0.4373,-7.839890,-0.333678,-0.137802
112,1119.550,0.4582,-7.833481,-0.339759,-0.139450
112,1119.600,0.4392,-7.827015,-0.346493,-0.141024
112,1119.650,0.4729,-7.819805,-0.353057,-0.142555
112,1119.700,0.4471,-7.814426,-0.358986,-0.144182
112,1119.750,0.4873,-7.807217,-0.366035,-0.145586
112,1119.800,0.4654,-7.802124,-0.371476,-0.147242
112,1119.850,0.4967,-7.794285,-0.378763,-0.148561
112,1119.900,0.5085,-7.788963,-0.384094,-0.150131
112,1119.950,0.5217,-7.781353,-0.391205,-0.151346
113,1120.000,0.4332,-7.779922,-0.393928,-0.152937
113,1120.050,0.2407,-7.787418,-0.388096,-0.154348
113,1120.100,0.1454,-7.795429,-0.381167,-0.155237
113,1120.150,0.1251,-7.801208,-0.375669,-0.155396
113,1120.200,0.0596,-7.808990,-0.368200,-0.155554
113,1120.250,0.0391,-7.814598,-0.362794,-0.155106
113,1120.300,0.0081,-7.822037,-0.355821,-0.154726
113,1120.350,-0.0315,-7.828617,-0.349559,-0.154104
113,1120.400,-0.0251,-7.834625,-0.343272,-0.153276
113,1120.450,-0.0653,-7.842350,-0.336504,-0.152426
113,1120.500,-0.0443,-7.847958,-0.330676,-0.151318
113,1120.550,-0.0821,-7.855625,-0.323351,-0.150343
