Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
3,23.850,-0.9119,-8.316593,0.111632,-0.073008
3,23.900,-0.8850,-8.322144,0.117385,-0.070786
3,23.950,-0.9360,-8.330212,0.124635,-0.068811
3,24.000,-0.9222,-8.335590,0.130054,-0.066509
3,24.050,-0.9530,-8.343658,0.137285,-0.064531
3,24.100,-0.9773,-8.349552,0.142898,-0.062294
3,24.150,-0.9797,-8.356361,0.149780,-0.060268
3,24.200,-1.0221,-8.363228,0.156156,-0.058172
3,24.250,-1.0025,-8.369694,0.162390,-0.056019
3,24.300,-1.0489,-8.377476,0.169297,-0.053970
3,24.350,-1.0237,-8.382568,0.174916,-0.051714
3,24.400,-1.0751,-8.390293,0.181882,-0.049709
3,24.450,-1.1065,-8.397274,0.187858,-0.047504
3,24.500,-1.1007,-8.403912,0.194536,-0.045446
3,24.550,-1.1470,-8.411064,0.200834,-0.043331
3,24.600,-1.1329,-8.417187,0.207159,-0.041197
3,24.650,-1.1805,-8.424854,0.213872,-0.039114
3,24.700,-1.1563,-8.430176,0.219759,-0.036877
3,24.750,-1.2121,-8.438072,0.226553,-0.034809
3,24.800,-1.2187,-8.444195,0.232262,-0.032530
3,24.850,-1.2421,-8.451748,0.239444,-0.030464
3,24.900,-1.2678,-8.458099,0.245285,-0.028130
3,24.950,-1.2635,-8.464966,0.251949,-0.025934
3,25.000,-1.2409,-8.469887,0.257249,-0.023529
3,25.050,-0.8330,-8.458729,0.251652,-0.020973
3,25.100,-0.6763,-8.449345,0.244129,-0.018898
3,25.150,-0.5883,-8.442535,0.238347,-0.017639
3,25.200,-0.5003,-8.434753,0.231250,-0.016462
3,25.250,-0.4079,-8.427486,0.225182,-0.015757
3,25.300,-0.3651,-8.420506,0.218604,-0.015184
3,25.350,-0.2810,-8.412552,0.211745,-0.014776
3,25.400,-0.2632,-8.406773,0.206070,-0.014763
3,25.450,-0.1835,-8.398590,0.199087,-0.014624
3,25.500,-0.1634,-8.392925,0.193486,-0.014893
3,25.550,-0.1004,-8.385315,0.186353,-0.015039
3,25.600,-0.0494,-8.378391,0.180599,-0.015564
3,25.650,-0.0276,-8.371639,0.173819,-0.016022
3,25.700,0.0286,-8.364029,0.167175,-0.016626
3,25.750,0.0240,-8.358421,0.161255,-0.017498
3,25.800,0.0874,-8.350525,0.154256,-0.018248
3,25.850,0.0774,-8.345318,0.148751,-0.019381
3,25.900,0.1307,-8.337479,0.141697,-0.020384
3,25.950,0.1404,-8.331585,0.136117,-0.021713
3,26.000,0.1636,-8.324089,0.129001,-0.022858
3,26.050,0.2106,-8.316936,0.122501,-0.024149
3,26.100,0.1929,-8.311157,0.116402,-0.025644
3,26.150,0.2424,-8.303318,0.109455,-0.026991
3,26.200,0.2209,-8.298225,0.103829,-0.028652
3,26.250,0.2638,-8.290443,0.096843,-0.030090
3,26.300,0.2614,-8.284664,0.091341,-0.031843
3,26.350,0.2777,-8.277225,0.084199,-0.033386
3,26.400,0.3087,-8.270645,0.078166,-0.035057
3,26.450,0.2945,-8.264351,0.071576,-0.036766
3,26.500,0.3357,-8.257027,0.064735,-0.038404
3,26.550,0.3116,-8.251247,0.059045,-0.040316
3,26.600,0.3473,-8.244095,0.052052,-0.041985
3,26.650,0.3268,-8.238602,0.046604,-0.043980
3,26.700,0.3549,-8.230762,0.039386,-0.045712
3,26.750,0.3709,-8.224812,0.033710,-0.047665
3,26.800,0.3722,-8.218231,0.026654,-0.049471
3,26.850,0.4044,-8.211422,0.020203,-0.051306
3,26.900,0.3780,-8.205700,0.014314,-0.053310
3,26.950,0.4120,-8.198261,0.007327,-0.055109
3,27.000,0.3867,-8.192940,0.001805,-0.057211
3,27.050,0.4233,-8.184872,-0.005408,-0.059029
3,27.100,0.4273,-8.179321,-0.010965,-0.061129
3,27.150,0.4310,-8.172054,-0.017931,-0.062967
3,27.200,0.4610,-8.165016,-0.024451,-0.064884
3,27.250,0.4349,-8.159180,-0.030502,-0.066963
3,27.300,0.4697,-8.152084,-0.037313,-0.068798
3,27.350,0.4401,-8.146362,-0.043048,-0.070940
3,27.400,0.4792,-8.138580,-0.050207,-0.072786
3,27.450,0.4599,-8.133430,-0.055555,-0.074938
3,27.500,0.4869,-8.126049,-0.062698,-0.076818
3,27.550,0.5063,-8.119469,-0.068827,-0.078836
3,27.600,0.4879,-8.113117,-0.075222,-0.080856
3,27.650,0.5245,-8.105965,-0.081936,-0.082741
3,27.700,0.4987,-8.099957,-0.087798,-0.084915
3,27.750,0.5385,-8.092518,-0.094945,-0.086805
3,27.800,0.5084,-8.087482,-0.100375,-0.088993
3,27.850,0.5439,-8.079815,-0.107396,-0.090910
3,27.900,0.5557,-8.073635,-0.113244,-0.093058
3,27.950,0.5498,-8.066654,-0.120136,-0.095016
3,28.000,0.5817,-8.059902,-0.126649,-0.096996
3,28.050,0.5582,-8.053894,-0.132687,-0.099113
3,28.100,0.5960,-8.046627,-0.139637,-0.101046
3,28.150,0.5665,-8.041077,-0.145217,-0.103214
3,28.200,0.5999,-8.033695,-0.152210,-0.105101
3,28.250,0.6036,-8.027687,-0.157852,-0.107273
3,28.300,0.6073,-8.020535,-0.164992,-0.109152
3,28.350,0.6374,-8.013954,-0.171008,-0.111208
3,28.400,0.6176,-8.007774,-0.177549,-0.113159
3,28.450,0.6561,-8.000278,-0.184308,-0.115051
3,28.500,0.6226,-7.994843,-0.189993,-0.117161
3,28.550,0.6612,-7.986889,-0.197013,-0.119030
3,28.600,0.6465,-7.981682,-0.202587,-0.121120
3,28.650,0.6730,-7.974300,-0.209623,-0.122957
3,28.700,0.6977,-7.967606,-0.215823,-0.124899
3,28.750,0.6801,-7.961826,-0.222298,-0.126850
3,28.800,0.7160,-7.954845,-0.228789,-0.128733
3,28.850,0.6884,-7.948895,-0.234787,-0.130692
3,28.900,0.7316,-7.941170,-0.241831,-0.132446
3,28.950,0.7032,-7.936192,-0.247315,-0.134493
3,29.000,0.7467,-7.928352,-0.254472,-0.136259
3,29.050,0.7654,-7.921772,-0.260382,-0.138197
3,29.100,0.7597,-7.915249,-0.267126,-0.139954
3,29.150,0.7891,-7.908554,-0.273465,-0.141769
3,29.200,0.7693,-7.902317,-0.279619,-0.143641
3,29.250,0.8140,-7.894878,-0.286510,-0.145309
3,29.300,0.7878,-7.889671,-0.292104,-0.147303
3,29.350,0.8331,-7.881947,-0.299188,-0.148918
3,29.400,0.8455,-7.875767,-0.304918,-0.150784
3,29.450,0.8458,-7.868557,-0.311822,-0.152456
3,29.500,0.8811,-7.862034,-0.318018,-0.154169
3,29.550,0.8694,-7.855396,-0.324433,-0.155861
3,29.600,0.9188,-7.847958,-0.331234,-0.157433
3,29.650,0.8943,-7.842407,-0.336995,-0.159214
3,29.700,0.9436,-7.835140,-0.343930,-0.160725
3,29.750,0.9321,-7.829647,-0.349459,-0.162529
3,29.800,0.9708,-7.821636,-0.356649,-0.163918
3,29.850,0.9978,-7.815514,-0.362479,-0.165573
3,29.900,1.0029,-7.808647,-0.369187,-0.166977
3,29.950,1.0567,-7.801094,-0.375836,-0.168341
4,30.000,0.9634,-7.798405,-0.379603,-0.170256
4,30.050,0.6089,-7.807732,-0.374407,-0.172935
4,30.100,0.5035,-7.814884,-0.368458,-0.174953
4,30.150,0.3787,-7.823353,-0.361215,-0.176847
4,30.200,0.2966,-7.829819,-0.355542,-0.178015
4,30.250,0.2305,-7.837543,-0.348603,-0.179127
4,30.300,0.1490,-7.844810,-0.342056,-0.179834
4,30.350,0.1226,-7.851334,-0.336027,-0.180191
4,30.400,0.0446,-7.858887,-0.328988,-0.180531
4,30.450,0.0365,-7.864265,-0.323502,-0.180332
4,30.500,-0.0286,-7.872391,-0.316282,-0.180393
4,30.550,-0.0374,-7.877941,-0.310880,-0.179895
4,30.600,-0.0834,-7.885609,-0.303706,-0.179615
4,30.650,-0.1306,-7.892303,-0.297523,-0.179083
4,30.700,-0.1317,-7.898483,-0.291222,-0.178360
4,30.750,-0.1835,-7.906322,-0.284285,-0.177706
4,30.800,-0.1679,-7.911701,-0.278677,-0.176670
4,30.850,-0.2157,-7.919540,-0.271588,-0.175865
4,30.900,-0.2142,-7.925205,-0.265998,-0.174669
4,30.950,-0.2428,-7.932415,-0.258908,-0.173706
4,31.000,-0.2701,-7.938766,-0.253087,-0.172432
4,31.050,-0.2661,-7.945576,-0.246338,-0.171303
4,31.100,-0.3062,-7.952843,-0.239747,-0.170092
4,31.150,-0.2825,-7.958508,-0.233709,-0.168612
4,31.200,-0.3227,-7.965946,-0.226756,-0.167381
4,31.250,-0.2954,-7.970695,-0.221259,-0.165794
4,31.300,-0.3361,-7.978306,-0.213991,-0.164497
4,31.350,-0.3405,-7.984085,-0.208503,-0.162853
4,31.400,-0.3442,-7.990952,-0.201601,-0.161407
4,31.450,-0.3811,-7.998276,-0.195104,-0.159891
4,31.500,-0.3525,-8.004227,-0.188943,-0.158182
4,31.550,-0.3962,-8.011494,-0.182136,-0.156637
4,31.600,-0.3681,-8.016758,-0.176479,-0.154768
4,31.650,-0.4111,-8.024712,-0.169266,-0.153214
4,31.700,-0.3916,-8.030033,-0.163887,-0.151234
4,31.750,-0.4181,-8.037586,-0.156720,-0.149578
4,31.800,-0.4392,-8.044109,-0.150663,-0.147671
4,31.850,-0.4190,-8.050289,-0.144109,-0.145834
4,31.900,-0.4594,-8.057613,-0.137532,-0.144043
4,31.950,-0.4310,-8.063278,-0.131711,-0.142012
4,32.000,-0.4678,-8.070831,-0.124553,-0.140238
4,32.050,-0.4417,-8.076153,-0.119061,-0.138153
4,32.100,-0.4713,-8.083992,-0.111868,-0.136364
4,32.150,-0.4869,-8.089542,-0.106222,-0.134275
4,32.200,-0.4750,-8.096638,-0.099351,-0.132360
4,32.250,-0.5066,-8.102989,-0.093138,-0.130369
4,32.300,-0.4847,-8.109112,-0.086845,-0.128386
4,32.350,-0.5239,-8.117008,-0.079766,-0.126513
4,32.400,-0.4889,-8.122101,-0.074150,-0.124317
4,32.450,-0.5247,-8.129826,-0.067093,-0.122431
4,32.500,-0.5348,-8.135719,-0.061469,-0.120272
4,32.550,-0.5306,-8.142815,-0.054541,-0.118328
4,32.600,-0.5584,-8.149395,-0.048373,-0.116241
4,32.650,-0.5383,-8.155632,-0.041997,-0.114189
4,32.700,-0.5730,-8.162785,-0.035329,-0.112204
4,32.750,-0.5411,-8.168678,-0.029425,-0.110062
4,32.800,-0.5772,-8.176346,-0.022360,-0.108082
4,32.850,-0.5625,-8.181610,-0.016997,-0.105831
4,32.900,-0.5918,-8.189449,-0.009768,-0.103853
4,32.950,-0.6179,-8.196030,-0.003574,-0.101797
4,33.000,-0.5972,-8.202381,0.002873,-0.099648
4,33.050,-0.6327,-8.209591,0.009581,-0.097616
4,33.100,-0.6033,-8.215199,0.015218,-0.095407
4,33.150,-0.6430,-8.222694,0.022419,-0.093447
4,33.200,-0.6180,-8.227386,0.027899,-0.091146
4,33.250,-0.6573,-8.235283,0.034998,-0.089130
4,33.300,-0.6774,-8.241920,0.040870,-0.086924
4,33.350,-0.6656,-8.248386,0.047761,-0.084846
4,33.400,-0.7004,-8.255425,0.053960,-0.082703
4,33.450,-0.6752,-8.261547,0.060200,-0.080498
4,33.500,-0.7206,-8.269100,0.067086,-0.078455
4,33.550,-0.6923,-8.274250,0.072739,-0.076176
4,33.600,-0.7364,-8.282089,0.079767,-0.074133
4,33.650,-0.7451,-8.288097,0.085461,-0.071835
4,33.700,-0.7450,-8.295364,0.092434,-0.069759
4,33.750,-0.7821,-8.302116,0.098490,-0.067598
4,33.800,-0.7638,-8.308125,0.104916,-0.065424
4,33.850,-0.8130,-8.316021,0.111733,-0.063343
4,33.900,-0.7822,-8.321228,0.117391,-0.061031
4,33.950,-0.8294,-8.329182,0.124478,-0.059011
4,34.000,-0.8220,-8.335075,0.130150,-0.056711
4,34.050,-0.8430,-8.342400,0.137169,-0.054636
4,34.100,-0.8689,-8.348637,0.142943,-0.052383
4,34.150,-0.8698,-8.355274,0.149708,-0.050301
4,34.200,-0.9142,-8.362713,0.156307,-0.048197
4,34.250,-0.8872,-8.368664,0.162239,-0.045958
4,34.300,-0.9390,-8.376160,0.169142,-0.043905
4,34.350,-0.9166,-8.381767,0.174742,-0.041655
4,34.400,-0.9643,-8.389492,0.181994,-0.039648
4,34.450,-0.9773,-8.395443,0.187563,-0.037340
4,34.500,-0.9889,-8.402882,0.194501,-0.035297
4,34.550,-1.0290,-8.409462,0.200816,-0.033176
4,34.600,-1.0108,-8.415985,0.207133,-0.031031
4,34.650,-1.0612,-8.423138,0.213787,-0.028942
4,34.700,-1.0385,-8.428860,0.219640,-0.026699
4,34.750,-1.0921,-8.436699,0.226643,-0.024668
4,34.800,-1.0950,-8.442822,0.232268,-0.022409
4,34.850,-1.1222,-8.450260,0.239380,-0.020372
4,34.900,-1.1615,-8.457127,0.245617,-0.018152
4,34.950,-1.1454,-8.463421,0.252014,-0.015934
4,35.000,-1.1254,-8.468456,0.257208,-0.013561
4,35.050,-0.7447,-8.457470,0.251628,-0.011177
4,35.100,-0.5984,-8.448658,0.244186,-0.009245
4,35.150,-0.5048,-8.441849,0.238262,-0.008110
4,35.200,-0.4285,-8.433380,0.231087,-0.007092
4,35.250,-0.3371,-8.426571,0.225047,-0.006559
4,35.300,-0.3021,-8.419590,0.218532,-0.006119
4,35.350,-0.2213,-8.411751,0.211663,-0.005833
4,35.400,-0.2089,-8.406029,0.206020,-0.005920
4,35.450,-0.1321,-8.398018,0.198976,-0.005938
4,35.500,-0.1092,-8.392181,0.193425,-0.006390
4,35.550,-0.0552,-8.384686,0.186320,-0.006706
4,35.600,-0.0013,-8.378105,0.180437,-0.007351
4,35.650,0.0098,-8.371181,0.173747,-0.007986
4,35.700,0.0660,-8.363571,0.167057,-0.008739
4,35.750,0.0541,-8.357849,0.161273,-0.009792
4,35.800,0.1154,-8.350239,0.154245,-0.010748
4,35.850,0.1040,-8.344803,0.148728,-0.012018
4,35.900,0.1531,-8.337135,0.141588,-0.013159
4,35.950,0.1732,-8.330956,0.135862,-0.014643
4,36.000,0.1825,-8.323860,0.128932,-0.015945
4,36.050,0.2226,-8.316650,0.122499,-0.017395
4,36.100,0.2066,-8.310528,0.116331,-0.018967
4,36.150,0.2485,-8.303375,0.109601,-0.020443
4,36.200,0.2295,-8.297882,0.103899,-0.022230
4,36.250,0.2670,-8.290157,0.096709,-0.023767
4,36.300,0.2591,-8.284836,0.091337,-0.025650
4,36.350,0.2803,-8.277340,0.084292,-0.027277
4,36.400,0.3155,-8.269844,0.077775,-0.028975
4,36.450,0.2958,-8.264122,0.071593,-0.030891
4,36.500,0.3345,-8.256741,0.064830,-0.032631
4,36.550,0.3108,-8.251019,0.059057,-0.034590
4,36.600,0.3447,-8.243637,0.051970,-0.036398
4,36.650,0.3209,-8.238029,0.046635,-0.038450
4,36.700,0.3543,-8.230362,0.039412,-0.040243
4,36.750,0.3745,-8.224239,0.033545,-0.042286
4,36.800,0.3627,-8.218174,0.026805,-0.044193
4,36.850,0.3958,-8.211250,0.020363,-0.046122
4,36.900,0.3720,-8.205185,0.014240,-0.048185
4,36.950,0.4058,-8.197632,0.007313,-0.050085
4,37.000,0.3777,-8.192368,0.001722,-0.052252
4,37.050,0.4117,-8.184643,-0.005402,-0.054132
4,37.100,0.4230,-8.178749,-0.011033,-0.056293
4,37.150,0.4191,-8.171940,-0.017912,-0.058208
4,37.200,0.4473,-8.165131,-0.024222,-0.060219
4,37.250,0.4213,-8.158722,-0.030518,-0.062330
4,37.300,0.4547,-8.151455,-0.037366,-0.064240
4,37.350,0.4268,-8.146191,-0.043087,-0.066408
4,37.400,0.4635,-8.138180,-0.050250,-0.068338
4,37.450,0.4526,-8.132629,-0.055706,-0.070534
4,37.500,0.4706,-8.125591,-0.062711,-0.072468
4,37.550,0.4963,-8.118839,-0.069087,-0.074514
4,37.600,0.4733,-8.112774,-0.075296,-0.076643
4,37.650,0.5082,-8.105450,-0.082020,-0.078625
4,37.700,0.4789,-8.099899,-0.087852,-0.080822
4,37.750,0.5153,-8.092289,-0.094867,-0.082777
4,37.800,0.4935,-8.087311,-0.100392,-0.085020
4,37.850,0.5257,-8.079357,-0.107537,-0.086983
4,37.900,0.5456,-8.073120,-0.113568,-0.089115
4,37.950,0.5284,-8.066196,-0.120127,-0.091190
4,38.000,0.5609,-8.059387,-0.126695,-0.093216
4,38.050,0.5351,-8.053665,-0.132626,-0.095402
4,38.100,0.5756,-8.045940,-0.139648,-0.097349
4,38.150,0.5434,-8.040447,-0.145207,-0.099577
4,38.200,0.5812,-8.033123,-0.152234,-0.101490
4,38.250,0.5818,-8.026886,-0.157943,-0.103668
4,38.300,0.5813,-8.020191,-0.164908,-0.105631
4,38.350,0.6131,-8.013668,-0.171116,-0.107687
4,38.400,0.5938,-8.007088,-0.177419,-0.109770
4,38.450,0.6323,-8.000107,-0.184352,-0.111671
4,38.500,0.5985,-7.994499,-0.190039,-0.113810
4,38.550,0.6371,-7.986717,-0.196991,-0.115698
4,38.600,0.6238,-7.981453,-0.202626,-0.117861
4,38.650,0.6472,-7.973957,-0.209794,-0.119720
4,38.700,0.6664,-7.967548,-0.215574,-0.121763
4,38.750,0.6555,-7.961655,-0.222251,-0.123674
4,38.800,0.6910,-7.954044,-0.228992,-0.125553
4,38.850,0.6605,-7.948666,-0.234798,-0.127638
4,38.900,0.7026,-7.941170,-0.241751,-0.129417
4,38.950,0.6814,-7.935677,-0.247270,-0.131504
4,39.000,0.7142,-7.928009,-0.254470,-0.133268
4,39.050,0.7344,-7.921600,-0.260280,-0.135273
4,39.100,0.7280,-7.915249,-0.267005,-0.137066
4,39.150,0.7606,-7.908268,-0.273523,-0.138876
4,39.200,0.7377,-7.901974,-0.279671,-0.140789
4,39.250,0.7792,-7.894650,-0.286417,-0.142515
4,39.300,0.7536,-7.889385,-0.292175,-0.144485
4,39.350,0.7995,-7.881260,-0.299222,-0.146170
4,39.400,0.8189,-7.875137,-0.305121,-0.148031
4,39.450,0.8152,-7.868328,-0.311851,-0.149727
4,39.500,0.8490,-7.861691,-0.318227,-0.151463
4,39.550,0.8322,-7.855339,-0.324377,-0.153246
4,39.600,0.8815,-7.847843,-0.331281,-0.154816
4,39.650,0.8570,-7.842236,-0.336938,-0.156649
4,39.700,0.9105,-7.834625,-0.343915,-0.158129
4,39.750,0.9118,-7.829018,-0.349532,-0.159929
4,39.800,0.9349,-7.821693,-0.356618,-0.161343
4,39.850,0.9685,-7.815056,-0.362624,-0.162975
4,39.900,0.9681,-7.808247,-0.369259,-0.164444
4,39.950,1.0218,-7.801151,-0.375855,-0.165827
5,40.000,0.9344,-7.798347,-0.379566,-0.167723
5,40.050,0.5882,-7.807903,-0.374286,-0.170368
5,40.100,0.4830,-7.814770,-0.368371,-0.172312
5,40.150,0.3616,-7.823067,-0.361141,-0.174131
5,40.200,0.2777,-7.829647,-0.355386,-0.175179
5,40.250,0.2205,-7.837086,-0.348525,-0.176228
5,40.300,0.1376,-7.844696,-0.341818,-0.176924
5,40.350,0.1169,-7.850876,-0.335906,-0.177168
5,40.400,0.0441,-7.858372,-0.329120,-0.177393
5,40.450,0.0303,-7.864151,-0.323508,-0.177139
5,40.500,-0.0323,-7.872162,-0.316208,-0.177109
5,40.550,-0.0501,-7.877769,-0.310780,-0.176535
5,40.600,-0.0803,-7.885208,-0.303714,-0.176167
5,40.650,-0.1291,-7.892132,-0.297415,-0.175528
5,40.700,-0.1258,-7.898483,-0.291055,-0.174774
5,40.750,-0.1781,-7.905521,-0.284452,-0.174007
5,40.800,-0.1654,-7.911472,-0.278591,-0.172939
5,40.850,-0.2079,-7.918854,-0.271554,-0.172050
5,40.900,-0.1944,-7.924175,-0.265966,-0.170750
5,40.950,-0.2309,-7.932129,-0.258925,-0.169722
5,41.000,-0.2636,-7.938538,-0.252823,-0.168428
5,41.050,-0.2533,-7.945118,-0.246371,-0.167141
5,41.100,-0.2928,-7.952213,-0.239881,-0.165817
5,41.150,-0.2719,-7.957993,-0.233671,-0.164358
5,41.200,-0.3097,-7.964859,-0.226743,-0.163054
5,41.250,-0.2832,-7.970066,-0.221188,-0.161385
5,41.300,-0.3206,-7.977734,-0.214125,-0.159992
5,41.350,-0.3369,-7.984028,-0.208292,-0.158310
5,41.400,-0.3297,-7.990437,-0.201472,-0.156767
5,41.450,-0.3616,-7.997074,-0.195266,-0.155149
5,41.500,-0.3444,-8.003483,-0.188936,-0.153419
5,41.550,-0.3781,-8.010921,-0.182056,-0.151791
5,41.600,-0.3460,-8.016357,-0.176399,-0.149881
5,41.650,-0.3804,-8.023682,-0.169285,-0.148193
5,41.700,-0.3766,-8.029289,-0.163790,-0.146204
5,41.750,-0.3957,-8.037071,-0.156653,-0.144466
5,41.800,-0.4276,-8.043995,-0.150271,-0.142595
5,41.850,-0.3984,-8.049717,-0.144102,-0.140606
5,41.900,-0.4344,-8.057327,-0.137396,-0.138746
5,41.950,-0.4012,-8.062763,-0.131659,-0.136700
5,42.000,-0.4407,-8.070374,-0.124532,-0.134844
5,42.050,-0.4202,-8.075466,-0.119098,-0.132698
5,42.100,-0.4494,-8.083248,-0.111872,-0.130821
5,42.150,-0.4702,-8.089485,-0.105884,-0.128742
5,42.200,-0.4461,-8.095894,-0.099380,-0.126701
5,42.250,-0.4823,-8.102989,-0.092903,-0.124710
5,42.300,-0.4520,-8.108597,-0.086808,-0.122631
5,42.350,-0.4946,-8.116550,-0.079731,-0.120653
5,42.400,-0.4634,-8.121758,-0.074202,-0.118473
5,42.450,-0.4984,-8.129597,-0.067188,-0.116468
5,42.500,-0.5057,-8.135376,-0.061512,-0.114294
5,42.550,-0.4960,-8.142242,-0.054617,-0.112274
5,42.600,-0.5272,-8.149052,-0.048326,-0.110182
5,42.650,-0.5022,-8.155231,-0.041952,-0.108034
5,42.700,-0.5430,-8.162785,-0.035019,-0.106016
5,42.750,-0.5107,-8.168221,-0.029373,-0.103769
5,42.800,-0.5471,-8.175602,-0.022428,-0.101778
5,42.850,-0.5456,-8.181438,-0.016776,-0.099556
5,42.900,-0.5490,-8.188992,-0.009680,-0.097521
5,42.950,-0.5746,-8.195000,-0.003800,-0.095346
5,43.000,-0.5564,-8.201580,0.002762,-0.093227
5,43.050,-0.5962,-8.208961,0.009464,-0.091154
5,43.100,-0.5684,-8.214626,0.015416,-0.088917
5,43.150,-0.6054,-8.222065,0.022440,-0.086885
5,43.200,-0.5847,-8.227215,0.027901,-0.084570
5,43.250,-0.6111,-8.234882,0.034983,-0.082525
5,43.300,-0.6271,-8.240662,0.040705,-0.080236
5,43.350,-0.6180,-8.247700,0.047639,-0.078157
5,43.400,-0.6602,-8.254910,0.054201,-0.076057
5,43.450,-0.6307,-8.260517,0.060107,-0.073776
5,43.500,-0.6736,-8.268356,0.067150,-0.071712
5,43.550,-0.6442,-8.273563,0.072713,-0.069408
5,43.600,-0.6831,-8.281403,0.079785,-0.067312
5,43.650,-0.7029,-8.287640,0.085509,-0.065041
5,43.700,-0.6892,-8.294506,0.092443,-0.062878
5,43.750,-0.7317,-8.301373,0.098680,-0.060720
5,43.800,-0.7117,-8.307209,0.104948,-0.058445
5,43.850,-0.7526,-8.315048,0.111744,-0.056355
5,43.900,-0.7254,-8.320370,0.117456,-0.054058
5,43.950,-0.7682,-8.328609,0.124597,-0.051960
5,44.000,-0.7751,-8.334160,0.130213,-0.049635
5,44.050,-0.7805,-8.341312,0.137237,-0.047546
5,44.100,-0.8186,-8.347893,0.143134,-0.045284
5,44.150,-0.8060,-8.354359,0.149774,-0.043123
5,44.200,-0.8515,-8.362141,0.156415,-0.041021
5,44.250,-0.8236,-8.367233,0.162402,-0.038755
5,44.300,-0.8705,-8.375244,0.169288,-0.036663
5,44.350,-0.8640,-8.381023,0.174873,-0.034357
5,44.400,-0.8945,-8.388634,0.181896,-0.032303
5,44.450,-0.9192,-8.394642,0.187736,-0.030033
5,44.500,-0.9194,-8.401508,0.194520,-0.028013
5,44.550,-0.9630,-8.408775,0.200980,-0.025833
5,44.600,-0.9388,-8.415127,0.207144,-0.023602
5,44.650,-0.9905,-8.422222,0.213784,-0.021517
5,44.700,-0.9715,-8.427773,0.219631,-0.019312
5,44.750,-1.0208,-8.435955,0.226747,-0.017267
5,44.800,-1.0295,-8.441963,0.232325,-0.014997
5,44.850,-1.0519,-8.449230,0.239402,-0.012934
5,44.900,-1.0891,-8.456326,0.245651,-0.010799
5,44.950,-1.0728,-8.462677,0.251947,-0.008581
5,45.000,-1.0532,-8.467770,0.257256,-0.006241
5,45.050,-0.6889,-8.456898,0.251521,-0.003893
5,45.100,-0.5478,-8.447857,0.243965,-0.002119
5,45.150,-0.4643,-8.441105,0.238265,-0.001099
5,45.200,-0.3846,-8.433151,0.231205,-0.000193
5,45.250,-0.2931,-8.425655,0.224694,0.000324
5,45.300,-0.2677,-8.419189,0.218504,0.000597
5,45.350,-0.1855,-8.411236,0.211797,0.000767
5,45.400,-0.1764,-8.405685,0.206063,0.000553
5,45.450,-0.1029,-8.397617,0.198835,0.000460
5,45.500,-0.0913,-8.391895,0.193464,-0.000088
5,45.550,-0.0263,-8.383884,0.186261,-0.000523
5,45.600,0.0235,-8.377361,0.180324,-0.001253
5,45.650,0.0279,-8.370724,0.173721,-0.002081
5,45.700,0.0823,-8.363514,0.167284,-0.002977
5,45.750,0.0741,-8.357391,0.161186,-0.004086
5,45.800,0.1247,-8.349781,0.154113,-0.005157
5,45.850,0.1122,-8.344345,0.148714,-0.006586
5,45.900,0.1599,-8.336792,0.141508,-0.007841
5,45.950,0.1880,-8.330555,0.135813,-0.009348
5,46.000,0.1866,-8.323402,0.128984,-0.010799
5,46.050,0.2260,-8.316479,0.122379,-0.012310
5,46.100,0.2051,-8.310585,0.116331,-0.014017
5,46.150,0.2475,-8.303032,0.109553,-0.015581
5,46.200,0.2277,-8.297710,0.103836,-0.017412
5,46.250,0.2656,-8.289928,0.096771,-0.019051
5,46.300,0.2661,-8.284264,0.091309,-0.020960
5,46.350,0.2762,-8.276997,0.084264,-0.022697
5,46.400,0.3105,-8.270016,0.077740,-0.024487
5,46.450,0.2879,-8.263721,0.071636,-0.026478
5,46.500,0.3278,-8.256683,0.064791,-0.028280
5,46.550,0.3017,-8.251190,0.059102,-0.030312
5,46.600,0.3370,-8.243351,0.052009,-0.032164
5,46.650,0.3202,-8.238258,0.046550,-0.034285
5,46.700,0.3444,-8.230419,0.039436,-0.036175
5,46.750,0.3698,-8.223724,0.033109,-0.038181
5,46.800,0.3537,-8.218346,0.026840,-0.040209
5,46.850,0.3864,-8.210621,0.020166,-0.042183
5,46.900,0.3615,-8.205357,0.014251,-0.044302
5,46.950,0.3941,-8.197575,0.007172,-0.046215
5,47.000,0.3644,-8.192654,0.001766,-0.048447
5,47.050,0.3977,-8.184586,-0.005357,-0.050396
5,47.100,0.4083,-8.178577,-0.011037,-0.052576
5,47.150,0.4028,-8.171997,-0.018023,-0.054541
5,47.200,0.4368,-8.164845,-0.024373,-0.056578
5,47.250,0.4120,-8.158894,-0.030513,-0.058783
5,47.300,0.4453,-8.151226,-0.037535,-0.060694
5,47.350,0.4138,-8.145905,-0.043100,-0.062944
5,47.400,0.4478,-8.138294,-0.050145,-0.064894
5,47.450,0.4515,-8.132629,-0.055803,-0.067112
5,47.500,0.4556,-8.125534,-0.062714,-0.069124
5,47.550,0.4814,-8.118896,-0.068862,-0.071207
5,47.600,0.4626,-8.112602,-0.075278,-0.073339
5,47.650,0.4939,-8.105507,-0.082068,-0.075375
5,47.700,0.4618,-8.099613,-0.087856,-0.077631
5,47.750,0.5025,-8.091946,-0.094872,-0.079622
5,47.800,0.4807,-8.086967,-0.100466,-0.081892
